  45.06
 318.00
 771486538
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1988 01 29 12	33868.80	0.03	297.37	0.00	-15.80	-15.80	145.74
1988 01 30 12	33873.22	0.54	171.36	0.00	-7.70	-7.70	329.24
1988 01 31 12	34214.40	1.24	155.84	0.00	0.14	0.14	560.99
1988 02 01 12	34214.40	0.00	206.01	0.00	2.44	2.44	639.39
1988 02 02 12	34557.64	1.01	197.10	0.00	1.12	1.12	618.26
1988 02 03 12	34560.00	0.57	331.79	0.00	-13.70	-13.70	166.23
1988 02 04 12	34830.02	11.13	216.82	0.00	-9.17	-9.17	290.53
1988 02 05 12	34905.60	0.88	280.97	0.00	-12.91	-12.91	192.79
1988 02 06 12	35055.53	0.10	295.89	0.00	-15.97	-15.97	133.84
1988 02 07 12	35251.20	0.00	307.64	0.00	-13.85	-13.85	149.57
1988 02 08 12	35329.27	0.72	213.51	0.00	-10.80	-10.80	213.32
1988 02 09 12	35596.80	0.00	313.60	0.00	-12.85	-12.85	162.29
1988 02 10 12	35601.22	0.04	204.76	0.00	-6.73	-6.73	301.48
1988 02 11 12	35942.40	0.00	263.14	0.00	-10.02	-10.02	199.32
1988 02 12 12	35942.40	15.08	188.97	0.00	-8.54	-8.54	278.33
1988 02 13 12	36288.00	12.25	144.32	0.00	-5.51	-5.51	371.23
1988 02 14 12	36288.00	0.08	329.87	0.00	-11.05	-11.05	202.93
1988 02 15 12	36633.60	0.08	236.34	0.00	-8.09	-8.09	317.28
1988 02 16 12	36633.60	0.21	222.54	0.00	0.11	0.11	594.65
1988 02 17 12	36979.20	0.00	249.36	0.00	-5.67	-5.67	356.14
1988 02 18 12	36983.62	0.60	246.11	0.00	-3.27	-3.27	416.25
1988 02 19 12	37324.80	0.00	371.95	0.00	-4.36	-4.36	360.18
1988 02 20 12	37402.88	16.74	264.28	0.00	-1.15	-1.15	545.11
1988 02 21 12	37670.40	0.05	283.87	0.00	-5.19	-5.19	378.30
1988 02 22 12	37820.33	0.04	331.81	0.00	-14.20	-14.20	188.51
1988 02 23 12	38016.00	0.11	198.64	0.00	-2.01	-2.01	475.73
1988 02 24 12	38325.66	0.01	332.80	0.00	-3.36	-3.36	367.34
1988 02 25 12	38361.60	0.00	224.89	0.00	-7.58	-7.58	253.40
1988 02 26 12	38707.20	0.12	229.51	0.00	-6.07	-6.07	281.80
1988 02 27 12	38707.20	0.48	330.11	0.00	-5.29	-5.29	307.44
1988 02 28 12	39052.80	0.16	360.69	0.00	-7.31	-7.31	263.38
1988 02 29 12	39052.80	0.09	320.11	0.00	-5.57	-5.57	315.33
1988 03 01 12	39398.40	0.02	277.07	0.00	-3.84	-3.84	367.27
1988 03 02 12	39398.40	0.04	440.86	0.00	-7.26	-7.26	257.89
1988 03 03 12	39744.00	0.00	325.34	0.00	-3.54	-3.54	332.36
1988 03 04 12	39748.42	0.76	222.27	0.00	-5.14	-5.14	295.51
1988 03 05 12	40089.60	0.09	404.34	0.00	-7.63	-7.63	245.14
1988 03 06 12	40435.20	0.00	448.91	0.00	-7.92	-7.92	232.11
1988 03 07 12	40435.20	0.00	183.13	0.00	-2.09	-2.09	388.39
1988 03 08 12	40780.80	0.00	467.50	0.00	-4.82	-4.82	293.35
1988 03 09 12	40780.80	0.61	342.37	0.00	-1.95	-1.95	378.95
1988 03 10 12	41126.40	1.56	319.44	0.00	0.77	0.77	555.58
1988 03 11 12	41126.40	0.00	490.84	0.00	-7.52	-7.52	179.54
1988 03 12 12	41472.00	0.00	481.42	0.00	-11.88	-11.88	133.54
1988 03 13 12	41550.07	4.66	176.74	0.00	-5.00	-5.00	339.63
1988 03 14 12	41817.60	2.73	134.05	0.00	-2.94	-2.94	449.06
1988 03 15 12	42163.20	0.15	192.01	0.00	-2.67	-2.67	411.41
1988 03 16 12	42163.20	0.12	194.20	0.00	-2.05	-2.05	455.13
1988 03 17 12	42508.80	0.00	494.96	0.00	-3.37	-3.37	369.96
1988 03 18 12	42508.80	0.00	485.67	0.00	-2.27	-2.27	367.90
1988 03 19 12	42854.40	0.02	353.30	0.00	-0.45	-0.45	371.62
1988 03 20 12	42854.40	0.30	300.51	0.00	-5.54	-5.54	222.69
1988 03 21 12	43200.00	0.00	388.85	0.00	-13.60	-13.60	102.69
1988 03 22 12	43545.60	0.00	508.14	0.00	-11.18	-11.18	165.79
1988 03 23 12	43545.60	0.00	447.05	0.00	-5.35	-5.35	253.96
1988 03 24 12	43891.20	0.01	320.33	0.00	1.08	1.08	479.80
1988 03 25 12	43891.20	0.00	410.01	0.00	2.50	2.50	507.48
1988 03 26 12	44236.80	8.33	164.74	0.00	5.24	5.24	842.18
1988 03 27 12	44236.80	13.70	204.90	0.00	8.36	8.36	1016.38
1988 03 28 12	44582.40	0.00	277.72	0.00	2.49	2.49	533.25
1988 03 29 12	44849.93	0.00	411.01	0.00	-0.78	-0.78	317.58
1988 03 30 12	44928.00	0.00	517.73	0.00	0.61	0.61	399.01
1988 03 31 12	45273.60	0.00	515.43	0.00	4.30	4.30	557.39
1988 04 01 12	45273.60	0.00	326.00	0.00	4.96	4.96	487.13
1988 04 02 12	45619.20	0.00	458.71	0.00	5.71	5.71	514.48
1988 04 03 12	45619.20	0.00	249.68	0.00	4.30	4.30	624.22
1988 04 04 12	45964.80	3.18	279.09	0.00	6.70	6.70	869.95
1988 04 05 12	45964.80	5.50	89.58	0.00	8.41	8.41	1030.88
1988 04 06 12	46310.40	2.15	475.83	0.00	4.57	4.57	683.83
1988 04 07 12	46577.93	1.32	169.81	0.00	3.21	3.21	676.96
1988 04 08 12	46656.00	0.08	182.66	0.00	2.87	2.87	651.48
1988 04 09 12	47001.60	0.00	379.25	0.00	5.81	5.81	690.18
1988 04 10 12	47001.60	1.35	260.87	0.00	5.92	5.92	719.59
1988 04 11 12	47347.20	3.51	301.76	0.00	3.66	3.66	613.29
1988 04 12 12	47347.20	0.00	485.00	0.00	2.81	2.81	490.60
1988 04 13 12	47692.80	0.00	490.18	0.00	2.02	2.02	445.21
1988 04 14 12	47692.80	1.70	437.13	0.00	2.16	2.16	504.26
1988 04 15 12	48038.40	2.22	340.42	0.00	1.84	1.84	554.13
1988 04 16 12	48074.34	15.04	120.42	0.00	0.82	0.82	593.87
1988 04 17 12	48384.00	3.99	174.37	0.00	1.33	1.33	585.09
1988 04 18 12	48579.67	1.18	241.42	0.00	4.26	4.26	714.32
1988 04 19 12	48729.60	0.34	465.35	0.00	4.04	4.04	592.66
1988 04 20 12	48997.12	0.01	319.98	0.00	1.88	1.88	382.20
1988 04 21 12	49075.20	0.00	489.72	0.00	2.35	2.35	404.84
1988 04 22 12	49416.38	1.76	195.13	0.00	1.78	1.78	483.83
1988 04 23 12	49420.80	2.21	414.67	0.00	4.19	4.19	584.30
1988 04 24 12	49766.40	8.62	189.86	0.00	4.64	4.64	757.62
1988 04 25 12	49766.40	2.82	228.07	0.00	4.85	4.85	742.81
1988 04 26 12	50112.00	0.11	428.45	0.00	6.56	6.56	665.23
1988 04 27 12	50112.00	1.24	503.53	0.00	7.92	7.92	733.24
1988 04 28 12	50457.60	2.62	367.83	0.00	6.98	6.98	732.49
1988 04 29 12	50457.60	11.57	249.89	0.00	6.95	6.95	921.29
1988 04 30 12	50798.78	0.03	223.24	0.00	5.66	5.66	780.51
1988 05 01 12	50803.20	4.26	172.11	0.00	5.79	5.79	751.36
1988 05 02 12	51070.73	2.05	128.15	0.00	4.89	4.89	709.81
1988 05 03 12	51148.80	0.10	501.68	0.00	5.55	5.55	629.35
1988 05 04 12	51344.47	0.00	431.01	0.00	10.67	10.67	657.44
1988 05 05 12	51494.40	0.00	513.62	0.00	13.60	13.60	708.48
1988 05 06 12	51569.98	0.00	431.46	0.00	12.71	12.71	1033.25
1988 05 07 12	51840.00	0.00	524.66	0.00	10.83	10.83	878.14
1988 05 08 12	51842.36	0.00	524.09	0.00	7.53	7.53	584.35
1988 05 09 12	52185.60	0.00	516.92	0.00	8.56	8.56	710.98
1988 05 10 12	52185.60	0.87	362.84	0.00	6.12	6.12	775.46
1988 05 11 12	52526.78	6.16	360.32	0.00	9.99	9.99	1076.72
1988 05 12 12	52531.20	3.46	490.58	0.00	12.12	12.12	1073.51
1988 05 13 12	52654.67	0.10	501.08	0.00	12.13	12.13	1051.06
1988 05 14 12	52876.80	2.99	457.32	0.00	9.63	9.63	855.84
1988 05 15 12	52876.80	0.12	477.26	0.00	8.88	8.88	679.57
1988 05 16 12	53217.98	0.00	504.49	0.00	11.34	11.34	1059.76
1988 05 17 12	53222.40	1.11	322.88	0.00	14.15	14.15	1435.53
1988 05 18 12	53297.98	0.66	182.69	0.00	13.24	13.24	1346.04
1988 05 19 12	53568.00	1.82	203.30	0.00	12.70	12.70	1347.48
1988 05 20 12	53568.00	2.75	198.14	0.00	14.08	14.08	1501.07
1988 05 21 12	53691.47	0.30	429.52	0.00	16.46	16.46	1598.61
1988 05 22 12	53913.60	0.13	363.82	0.00	16.15	16.15	1523.41
1988 05 23 12	53913.60	3.55	387.19	0.00	18.11	18.11	1595.35
1988 05 24 12	54037.07	4.38	366.89	0.00	17.12	17.12	1416.55
1988 05 25 12	54259.20	9.52	227.99	0.00	8.21	8.21	950.41
1988 05 26 12	54259.20	4.78	163.80	0.00	7.64	7.64	953.05
1988 05 27 12	54334.78	0.22	337.50	0.00	11.75	11.75	1021.44
1988 05 28 12	54600.38	0.00	501.98	0.00	18.81	18.81	1422.62
1988 05 29 12	54604.80	0.00	496.57	0.00	18.61	18.61	1381.48
1988 05 30 12	54604.80	0.05	331.49	0.00	12.95	12.95	1135.22
1988 05 31 12	54728.27	0.32	438.54	0.00	14.30	14.30	1278.07
1988 06 01 12	54945.98	0.00	432.72	0.00	10.46	10.46	811.17
1988 06 02 12	54950.40	1.30	290.34	0.00	7.57	7.57	819.86
1988 06 03 12	54950.40	0.00	272.59	0.00	9.52	9.52	835.62
1988 06 04 12	54986.34	5.52	421.95	0.00	11.33	11.33	908.46
1988 06 05 12	55146.07	2.13	252.54	0.00	11.58	11.58	1065.44
1988 06 06 12	55296.00	7.54	384.12	0.00	11.75	11.75	1068.98
1988 06 07 12	55296.00	0.00	327.57	0.00	10.79	10.79	864.97
1988 06 08 12	55296.00	0.00	381.49	0.00	8.74	8.74	729.52
1988 06 09 12	55298.36	0.04	417.62	0.00	8.72	8.72	745.33
1988 06 10 12	55331.94	0.42	262.14	0.00	9.96	9.96	922.83
1988 06 11 12	55419.47	0.03	493.12	0.00	12.78	12.78	1026.30
1988 06 12 12	55563.53	1.22	497.29	0.00	17.18	17.18	1459.78
1988 06 13 12	55637.18	4.48	474.77	0.00	21.80	21.80	1854.76
1988 06 14 12	55641.60	0.09	480.34	0.00	21.73	21.73	1943.33
1988 06 15 12	55641.60	0.47	494.15	0.00	24.16	24.16	2177.18
1988 06 16 12	55641.60	8.34	459.37	0.00	23.46	23.46	1996.68
1988 06 17 12	55641.60	4.11	299.32	0.00	19.44	19.44	1763.38
1988 06 18 12	55641.60	0.03	496.29	0.00	17.62	17.62	1547.45
1988 06 19 12	55641.60	0.00	512.63	0.00	18.65	18.65	1576.22
1988 06 20 12	55641.60	1.33	468.73	0.00	20.67	20.67	1930.35
1988 06 21 12	55641.60	7.06	380.00	0.00	19.70	19.70	1846.01
1988 06 22 12	55641.60	0.00	455.22	0.00	19.17	19.17	1756.28
1988 06 23 12	55641.60	8.45	361.10	0.00	16.82	16.82	1585.84
1988 06 24 12	55641.60	0.47	452.25	0.00	10.44	10.44	911.13
1988 06 25 12	55641.60	4.66	155.93	0.00	10.91	10.91	1114.04
1988 06 26 12	55641.60	5.14	404.57	0.00	14.35	14.35	1393.02
1988 06 27 12	55637.18	1.34	300.46	0.00	13.16	13.16	1251.38
1988 06 28 12	55563.53	0.00	476.53	0.00	15.20	15.20	1361.44
1988 06 29 12	55491.67	10.32	458.29	0.00	13.60	13.60	1263.94
1988 06 30 12	55371.58	5.13	398.66	0.00	13.52	13.52	1234.24
1988 07 01 12	55331.94	21.07	271.51	0.00	11.81	11.81	1200.01
1988 07 02 12	55296.00	2.03	314.74	0.00	11.97	11.97	1162.53
1988 07 03 12	55296.00	0.14	370.49	0.00	14.66	14.66	1309.87
1988 07 04 12	55296.00	0.02	407.66	0.00	19.62	19.62	1592.41
1988 07 05 12	55217.93	0.00	470.72	0.00	20.20	20.20	1762.42
1988 07 06 12	55073.87	0.00	368.06	0.00	22.32	22.32	2013.13
1988 07 07 12	54952.76	0.00	431.40	0.00	24.19	24.19	2244.98
1988 07 08 12	54950.40	0.37	344.99	0.00	24.85	24.85	2527.58
1988 07 09 12	54950.40	15.75	321.10	0.00	26.59	26.59	2803.41
1988 07 10 12	54872.32	10.29	331.34	0.00	24.16	24.16	2503.13
1988 07 11 12	54640.74	2.73	419.24	0.00	24.66	24.66	2457.01
1988 07 12 12	54604.80	0.87	393.77	0.00	23.97	23.97	2233.80
1988 07 13 12	54604.80	3.48	477.33	0.00	20.21	20.21	1727.27
1988 07 14 12	54454.87	6.23	266.86	0.00	18.53	18.53	1881.99
1988 07 15 12	54261.56	4.97	411.70	0.00	17.76	17.76	1575.04
1988 07 16 12	54259.20	5.32	220.39	0.00	14.98	14.98	1385.11
1988 07 17 12	54181.12	0.61	374.33	0.00	20.19	20.19	1998.59
1988 07 18 12	53949.54	0.67	406.28	0.00	21.47	21.47	2048.23
1988 07 19 12	53913.60	4.59	306.61	0.00	22.61	22.61	2196.91
1988 07 20 12	53909.18	4.00	366.16	0.00	20.88	20.88	1976.08
1988 07 21 12	53570.36	6.19	126.85	0.00	17.89	17.89	1743.67
1988 07 22 12	53568.00	6.23	270.13	0.00	17.82	17.82	1818.70
1988 07 23 12	53489.93	0.89	446.26	0.00	21.05	21.05	1876.43
1988 07 24 12	53222.40	9.69	116.33	0.00	18.19	18.19	1910.73
1988 07 25 12	53222.40	5.07	251.57	0.00	18.19	18.19	1866.42
1988 07 26 12	53000.27	2.08	322.54	0.00	18.96	18.96	1864.04
1988 07 27 12	52876.80	4.79	309.13	0.00	18.90	18.90	1916.05
1988 07 28 12	52872.38	1.48	330.17	0.00	19.84	19.84	1957.20
1988 07 29 12	52531.20	0.45	407.90	0.00	21.09	21.09	1892.45
1988 07 30 12	52531.20	8.41	386.69	0.00	22.80	22.80	2356.20
1988 07 31 12	52261.18	1.57	318.44	0.00	23.45	23.45	2275.56
1988 08 01 12	52185.60	0.06	466.97	0.00	21.44	21.44	1945.26
1988 08 02 12	52035.67	0.00	484.09	0.00	22.00	22.00	2062.39
1988 08 03 12	51840.00	2.11	398.11	0.00	23.63	23.63	2260.73
1988 08 04 12	51840.00	5.00	434.99	0.00	26.16	26.16	2791.94
1988 08 05 12	51494.40	0.34	350.93	0.00	26.06	26.06	2643.72
1988 08 06 12	51494.40	3.52	436.05	0.00	25.62	25.62	2642.53
1988 08 07 12	51148.80	18.59	317.01	0.00	22.96	22.96	2432.03
1988 08 08 12	51148.80	5.15	292.92	0.00	21.65	21.65	2143.74
1988 08 09 12	50805.56	0.00	333.99	0.00	22.40	22.40	2186.58
1988 08 10 12	50803.20	0.91	407.63	0.00	24.02	24.02	2383.46
1988 08 11 12	50493.54	0.02	390.04	0.00	24.47	24.47	2307.06
1988 08 12 12	50457.60	0.62	460.23	0.00	24.01	24.01	2229.64
1988 08 13 12	50147.94	12.72	312.65	0.00	22.95	22.95	2298.66
1988 08 14 12	50112.00	14.51	271.90	0.00	19.69	19.69	2037.30
1988 08 15 12	49802.34	28.17	298.45	0.00	18.85	18.85	2011.46
1988 08 16 12	49766.40	7.46	149.06	0.00	18.39	18.39	1889.31
1988 08 17 12	49423.16	0.02	434.90	0.00	18.06	18.06	1712.10
1988 08 18 12	49420.80	0.36	401.88	0.00	17.03	17.03	1479.29
1988 08 19 12	49075.20	0.01	468.16	0.00	13.12	13.12	1070.12
1988 08 20 12	49075.20	2.98	409.19	0.00	15.35	15.35	1277.01
1988 08 21 12	48729.60	8.18	264.87	0.00	12.60	12.60	1153.65
1988 08 22 12	48729.60	0.07	316.53	0.00	10.19	10.19	934.72
1988 08 23 12	48384.00	2.21	400.52	0.00	11.36	11.36	1028.81
1988 08 24 12	48384.00	4.59	167.01	0.00	9.83	9.83	1020.35
1988 08 25 12	48038.40	17.95	182.12	0.00	12.36	12.36	1359.24
1988 08 26 12	48038.40	0.17	408.77	0.00	16.71	16.71	1674.51
1988 08 27 12	47692.80	0.00	465.62	0.00	19.44	19.44	1766.42
1988 08 28 12	47688.38	4.22	300.80	0.00	18.56	18.56	1869.87
1988 08 29 12	47347.20	13.26	152.93	0.00	18.62	18.62	1989.33
1988 08 30 12	47077.18	17.70	410.45	0.00	16.39	16.39	1541.29
1988 08 31 12	47001.60	0.39	426.89	0.00	14.99	14.99	1240.61
1988 09 01 12	46656.00	0.00	433.32	0.00	15.18	15.18	1219.75
1988 09 02 12	46656.00	0.20	439.83	0.00	17.42	17.42	1481.33
1988 09 03 12	46310.40	1.93	369.21	0.00	18.96	18.96	1639.48
1988 09 04 12	46310.40	1.82	207.75	0.00	14.28	14.28	1473.49
1988 09 05 12	45964.80	8.39	341.59	0.00	15.98	15.98	1577.91
1988 09 06 12	45964.80	0.00	337.12	0.00	9.97	9.97	909.44
1988 09 07 12	45619.20	0.00	348.88	0.00	10.64	10.64	917.41
1988 09 08 12	45349.18	0.00	440.13	0.00	13.47	13.47	1083.61
1988 09 09 12	45273.60	0.00	440.52	0.00	14.28	14.28	1258.61
1988 09 10 12	44928.00	0.00	434.75	0.00	18.01	18.01	1590.40
1988 09 11 12	44928.00	0.00	378.21	0.00	12.42	12.42	1010.87
1988 09 12 12	44582.40	0.00	387.50	0.00	10.94	10.94	1006.37
1988 09 13 12	44582.40	4.34	180.17	0.00	13.23	13.23	1345.47
1988 09 14 12	44236.80	0.00	279.06	0.00	11.02	11.02	1000.97
1988 09 15 12	44236.80	1.21	331.72	0.00	9.16	9.16	863.32
1988 09 16 12	43891.20	0.36	359.75	0.00	8.84	8.84	818.55
1988 09 17 12	43545.60	0.88	321.79	0.00	10.68	10.68	981.30
1988 09 18 12	43545.60	9.62	242.98	0.00	13.66	13.66	1381.55
1988 09 19 12	43200.00	0.94	264.81	0.00	15.34	15.34	1422.39
1988 09 20 12	43200.00	0.84	311.70	0.00	15.79	15.79	1523.51
1988 09 21 12	42854.40	6.98	193.16	0.00	15.03	15.03	1538.91
1988 09 22 12	42854.40	0.48	394.76	0.00	12.78	12.78	1135.77
1988 09 23 12	42508.80	0.56	152.69	0.00	9.93	9.93	999.68
1988 09 24 12	42163.20	0.00	400.33	0.00	12.21	12.21	1009.69
1988 09 25 12	42163.20	0.00	410.56	0.00	9.91	9.91	832.47
1988 09 26 12	41817.60	0.03	274.23	0.00	10.45	10.45	950.50
1988 09 27 12	41817.60	0.00	292.20	0.00	8.34	8.34	817.62
1988 09 28 12	41472.00	0.82	282.51	0.00	10.31	10.31	970.74
1988 09 29 12	41472.00	0.00	401.81	0.00	6.47	6.47	650.98
1988 09 30 12	41126.40	0.03	167.78	0.00	8.45	8.45	830.28
1988 10 01 12	41050.82	0.23	363.19	0.00	16.57	16.57	1516.47
1988 10 02 12	40780.80	0.57	298.22	0.00	18.83	18.83	1737.10
1988 10 03 12	40435.20	5.43	296.81	0.00	13.58	13.58	1267.98
1988 10 04 12	40435.20	1.89	238.81	0.00	7.70	7.70	773.43
1988 10 05 12	40089.60	9.22	88.42	0.00	4.38	4.38	729.36
1988 10 06 12	40089.60	2.79	219.96	0.00	3.43	3.43	644.59
1988 10 07 12	39744.00	0.70	220.14	0.00	4.74	4.74	567.35
1988 10 08 12	39744.00	2.43	266.15	0.00	4.12	4.12	574.80
1988 10 09 12	39398.40	8.34	78.56	0.00	3.27	3.27	644.19
1988 10 10 12	39322.82	0.17	189.42	0.00	5.50	5.50	747.52
1988 10 11 12	39052.80	14.93	136.77	0.00	5.70	5.70	773.85
1988 10 12 12	38711.62	0.40	210.37	0.00	3.41	3.41	586.33
1988 10 13 12	38707.20	0.23	114.91	0.00	2.05	2.05	544.85
1988 10 14 12	38361.60	0.15	190.67	0.00	1.90	1.90	500.72
1988 10 15 12	38361.60	0.06	156.18	0.00	5.40	5.40	699.43
1988 10 16 12	38016.00	0.00	220.31	0.00	7.20	7.20	804.09
1988 10 17 12	38016.00	5.54	140.37	0.00	9.63	9.63	1106.82
1988 10 18 12	37670.40	3.31	116.70	0.00	10.71	10.71	1236.53
1988 10 19 12	37670.40	8.37	301.18	0.00	7.74	7.74	850.91
1988 10 20 12	37324.80	0.00	239.00	0.00	3.10	3.10	522.71
1988 10 21 12	37324.80	0.42	323.25	0.00	1.97	1.97	434.99
1988 10 22 12	36979.20	28.48	91.61	0.00	2.69	2.69	645.97
1988 10 23 12	36976.84	12.24	104.16	0.00	5.62	5.62	874.16
1988 10 24 12	36633.60	3.89	102.02	0.00	4.82	4.82	814.75
1988 10 25 12	36597.66	6.28	273.26	0.00	8.12	8.12	909.09
1988 10 26 12	36288.00	0.00	225.05	0.00	5.99	5.99	680.78
1988 10 27 12	36252.06	1.08	258.88	0.00	5.39	5.39	626.46
1988 10 28 12	35942.40	0.60	229.42	0.00	5.52	5.52	669.08
1988 10 29 12	35940.04	1.02	153.21	0.00	4.36	4.36	640.54
1988 10 30 12	35596.80	0.00	108.17	0.00	1.10	1.10	411.10
1988 10 31 12	35594.44	0.86	228.99	0.00	-1.45	-1.45	353.00
1988 11 01 12	35251.20	6.09	279.60	0.00	0.72	0.72	523.45
1988 11 02 12	35251.20	45.49	215.59	0.00	7.30	7.30	977.60
1988 11 03 12	34905.60	0.68	134.48	0.00	3.56	3.56	684.19
1988 11 04 12	34905.60	1.28	295.43	0.00	2.30	2.30	519.98
1988 11 05 12	34560.00	0.30	297.01	0.00	6.82	6.82	903.96
1988 11 06 12	34560.00	18.88	228.52	0.00	11.79	11.79	1276.67
1988 11 07 12	34364.33	0.53	264.53	0.00	8.42	8.42	959.04
1988 11 08 12	34214.40	7.41	164.02	0.00	5.15	5.15	721.36
1988 11 09 12	34138.82	1.33	82.86	0.00	4.22	4.22	707.16
1988 11 10 12	33868.80	0.50	183.29	0.00	3.69	3.69	688.09
1988 11 11 12	33868.80	0.44	213.98	0.00	5.02	5.02	687.88
1988 11 12 12	33527.62	2.66	230.35	0.00	-0.91	-0.91	383.08
1988 11 13 12	33523.20	3.22	159.04	0.00	0.09	0.09	513.85
1988 11 14 12	33399.73	8.31	143.83	0.00	4.11	4.11	714.88
1988 11 15 12	33177.60	0.01	218.64	0.00	3.15	3.15	577.79
1988 11 16 12	33177.60	5.00	281.70	0.00	1.28	1.28	533.14
1988 11 17 12	32910.07	6.69	101.30	0.00	7.23	7.23	984.61
1988 11 18 12	32832.00	0.44	132.61	0.00	2.07	2.07	487.01
1988 11 19 12	32829.64	5.51	280.18	0.00	-1.55	-1.55	352.97
1988 11 20 12	32490.82	5.61	117.41	0.00	-2.02	-2.02	391.40
1988 11 21 12	32486.40	15.88	112.99	0.00	-0.04	-0.04	550.55
1988 11 22 12	32450.46	0.00	283.63	0.00	-1.81	-1.81	385.11
1988 11 23 12	32218.88	0.00	279.36	0.00	-3.31	-3.31	373.77
1988 11 24 12	32140.80	0.00	247.11	0.00	-3.19	-3.19	323.94
1988 11 25 12	32138.44	0.00	270.50	0.00	-4.37	-4.37	226.84
1988 11 26 12	31945.13	0.32	230.89	0.00	-0.41	-0.41	298.45
1988 11 27 12	31795.20	0.06	117.72	0.00	1.56	1.56	479.18
1988 11 28 12	31795.20	15.79	60.06	0.00	5.38	5.38	891.31
1988 11 29 12	31759.26	3.34	194.20	0.00	0.95	0.95	521.97
1988 11 30 12	31527.68	0.00	159.02	0.00	-1.63	-1.63	357.68
1988 12 01 12	31449.60	0.03	137.97	0.00	1.37	1.37	547.12
1988 12 02 12	31449.60	0.00	147.97	0.00	-2.65	-2.65	369.83
1988 12 03 12	31447.24	0.02	214.38	0.00	-1.06	-1.06	485.82
1988 12 04 12	31326.13	0.00	131.18	0.00	-3.99	-3.99	350.88
1988 12 05 12	31182.08	0.00	120.41	0.00	-9.29	-9.29	197.16
1988 12 06 12	31104.00	0.00	100.57	0.00	-8.21	-8.21	264.35
1988 12 07 12	31104.00	0.00	209.08	0.00	-1.10	-1.10	488.41
1988 12 08 12	31104.00	0.00	168.47	0.00	-1.96	-1.96	315.36
1988 12 09 12	31068.06	0.11	227.11	0.00	-7.23	-7.23	165.00
1988 12 10 12	31028.42	0.00	199.99	0.00	-9.32	-9.32	151.78
1988 12 11 12	30908.33	0.01	155.61	0.00	-14.73	-14.73	98.31
1988 12 12 12	30836.48	0.02	236.93	0.00	-17.03	-17.03	99.46
1988 12 13 12	30762.82	0.18	197.92	0.00	-13.11	-13.11	170.61
1988 12 14 12	30758.40	0.66	82.51	0.00	-3.60	-3.60	444.82
1988 12 15 12	30758.40	9.04	93.83	0.00	-1.64	-1.64	512.95
1988 12 16 12	30758.40	0.00	236.42	0.00	-13.24	-13.24	146.53
1988 12 17 12	30758.40	0.00	218.01	0.00	-16.55	-16.55	100.86
1988 12 18 12	30758.40	0.00	169.01	0.00	-13.67	-13.67	139.68
1988 12 19 12	30758.40	0.00	172.98	0.00	-10.77	-10.77	198.27
1988 12 20 12	30758.40	0.00	121.73	0.00	-4.47	-4.47	389.75
1988 12 21 12	30758.40	0.00	161.10	0.00	2.59	2.59	608.79
1988 12 22 12	30758.40	1.18	226.16	0.00	-6.23	-6.23	221.05
1988 12 23 12	30758.40	2.81	163.62	0.00	-10.18	-10.18	186.48
1988 12 24 12	30758.40	3.37	213.99	0.00	-3.05	-3.05	452.21
1988 12 25 12	30758.40	4.85	180.18	0.00	-0.13	-0.13	544.04
1988 12 26 12	30758.40	1.61	123.82	0.00	-6.13	-6.13	260.36
1988 12 27 12	30762.82	0.84	202.15	0.00	-10.28	-10.28	204.39
1988 12 28 12	30836.48	8.10	121.84	0.00	-2.07	-2.07	503.19
1988 12 29 12	30980.53	0.98	207.17	0.00	-7.09	-7.09	288.71
1988 12 30 12	31068.06	0.00	183.97	0.00	-13.32	-13.32	171.53
1988 12 31 12	31084.85	0.00	132.35	0.00	-7.59	-7.59	295.49
1989 01 01 12	31101.64	1.06	205.96	0.00	-13.26	-13.26	164.65
1989 01 02 12	31104.00	5.93	62.08	0.00	-8.76	-8.76	298.75
1989 01 03 12	31104.00	0.44	170.39	0.00	-6.19	-6.19	346.75
1989 01 04 12	31104.00	0.00	250.05	0.00	-18.22	-18.22	115.47
1989 01 05 12	31253.93	0.00	198.22	0.00	-19.65	-19.65	98.26
1989 01 06 12	31413.66	0.04	250.50	0.00	-17.77	-17.77	120.24
1989 01 07 12	31449.60	2.89	140.14	0.00	-14.61	-14.61	154.61
1989 01 08 12	31449.60	2.96	105.05	0.00	-5.14	-5.14	407.09
1989 01 09 12	31454.02	0.33	133.12	0.00	-5.44	-5.44	305.65
1989 01 10 12	31671.73	0.00	233.39	0.00	-10.34	-10.34	217.49
1989 01 11 12	31795.20	0.63	159.88	0.00	-7.42	-7.42	281.63
1989 01 12 12	31795.20	0.53	138.94	0.00	-11.28	-11.28	245.58
1989 01 13 12	31799.62	1.37	156.78	0.00	-4.58	-4.58	372.76
1989 01 14 12	32065.22	0.18	253.15	0.00	-10.35	-10.35	230.39
1989 01 15 12	32140.80	2.44	161.48	0.00	-2.86	-2.86	454.28
1989 01 16 12	32140.80	1.03	174.53	0.00	-2.89	-2.89	400.16
1989 01 17 12	32362.93	2.38	213.58	0.00	-5.81	-5.81	340.07
1989 01 18 12	32486.40	0.90	201.42	0.00	-2.77	-2.77	422.26
