  44.98
 613.00
 913874993
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1985 11 20 12	32832.00	0.00	222.12	0.00	9.57	9.57	1017.74
1985 11 21 12	32781.54	0.84	241.60	0.00	4.51	4.51	584.00
1985 11 22 12	32491.48	1.69	208.84	0.00	-2.51	-2.51	291.94
1985 11 23 12	32486.40	3.86	167.89	0.00	-2.47	-2.47	436.95
1985 11 24 12	32477.19	0.57	89.02	0.00	-2.20	-2.20	431.34
1985 11 25 12	32173.90	0.00	180.39	0.00	-3.77	-3.77	243.58
1985 11 26 12	32140.80	0.03	202.53	0.00	-7.39	-7.39	149.82
1985 11 27 12	32140.16	0.28	184.36	0.00	-4.00	-4.00	346.09
1985 11 28 12	31952.65	0.99	139.52	0.00	-3.90	-3.90	343.65
1985 11 29 12	31795.20	0.09	101.38	0.00	-4.88	-4.88	260.81
1985 11 30 12	31795.20	0.00	222.09	0.00	-3.78	-3.78	328.23
1985 12 01 12	31785.99	1.11	198.86	0.00	-2.92	-2.92	371.42
1985 12 02 12	31607.05	17.28	141.01	0.00	2.74	2.74	660.12
1985 12 03 12	31454.68	0.00	228.83	0.00	-7.85	-7.85	186.90
1985 12 04 12	31449.60	0.00	162.43	0.00	-10.01	-10.01	147.75
1985 12 05 12	31449.60	0.00	210.61	0.00	-5.91	-5.91	205.80
1985 12 06 12	31440.39	0.04	75.78	0.00	-4.06	-4.06	282.33
1985 12 07 12	31261.45	0.00	215.90	0.00	-6.06	-6.06	262.64
1985 12 08 12	31137.10	0.37	74.77	0.00	-3.95	-3.95	389.78
1985 12 09 12	31104.00	0.00	222.25	0.00	-3.34	-3.34	360.62
1985 12 10 12	31104.00	0.00	235.39	0.00	-4.78	-4.78	298.82
1985 12 11 12	31104.00	0.00	165.92	0.00	-4.44	-4.44	316.84
1985 12 12 12	31103.35	9.62	77.82	0.00	-3.70	-3.70	405.45
1985 12 13 12	31094.79	0.86	164.14	0.00	-5.66	-5.66	311.39
1985 12 14 12	31053.54	18.71	107.32	0.00	-4.33	-4.33	400.50
1985 12 15 12	30986.74	0.00	148.61	0.00	-13.31	-13.31	149.89
1985 12 16 12	30915.85	0.03	114.30	0.00	-7.90	-7.90	253.01
1985 12 17 12	30853.70	0.43	152.77	0.00	-6.63	-6.63	288.11
1985 12 18 12	30791.50	0.34	83.33	0.00	-9.83	-9.83	200.53
1985 12 19 12	30791.50	0.17	238.86	0.00	-20.03	-20.03	75.65
1985 12 20 12	30791.50	0.05	208.96	0.00	-13.06	-13.06	153.08
1985 12 21 12	30791.50	0.03	166.62	0.00	-11.33	-11.33	193.13
1985 12 22 12	30791.50	0.03	181.93	0.00	-11.09	-11.09	189.05
1985 12 23 12	30791.50	2.90	125.05	0.00	-7.01	-7.01	316.70
1985 12 24 12	30853.70	0.97	84.16	0.00	-4.07	-4.07	411.31
1985 12 25 12	30853.70	6.51	84.87	0.00	-1.69	-1.69	496.70
1985 12 26 12	30915.85	0.00	172.00	0.00	-15.48	-15.48	129.44
1985 12 27 12	30986.74	0.69	105.82	0.00	-11.94	-11.94	199.58
1985 12 28 12	31053.54	0.18	158.07	0.00	-6.53	-6.53	277.59
1985 12 29 12	31094.79	0.01	144.78	0.00	-9.10	-9.10	208.81
1985 12 30 12	31104.00	0.02	164.22	0.00	-8.28	-8.28	229.52
1985 12 31 12	31104.00	0.00	122.79	0.00	-7.15	-7.15	281.05
1986 01 01 12	31104.00	0.00	164.19	0.00	-3.29	-3.29	348.24
1986 01 02 12	31109.08	4.99	150.87	0.00	-7.43	-7.43	262.26
1986 01 03 12	31199.30	18.85	130.11	0.00	-6.08	-6.08	342.30
1986 01 04 12	31332.34	10.10	237.27	0.00	-13.46	-13.46	178.33
1986 01 05 12	31448.96	15.62	97.54	0.00	-13.52	-13.52	183.89
1986 01 06 12	31449.60	1.15	104.95	0.00	-9.88	-9.88	230.37
1986 01 07 12	31449.60	0.00	206.38	0.00	-16.80	-16.80	109.03
1986 01 08 12	31544.90	0.00	253.52	0.00	-18.47	-18.47	100.41
1986 01 09 12	31744.74	0.00	207.52	0.00	-12.65	-12.65	198.98
1986 01 10 12	31795.20	0.00	139.12	0.00	-4.12	-4.12	366.31
1986 01 11 12	31795.20	0.00	248.30	0.00	-8.58	-8.58	242.23
1986 01 12 12	31828.31	0.01	149.80	0.00	-6.79	-6.79	307.15
1986 01 13 12	32090.34	0.10	89.24	0.00	-1.55	-1.55	441.66
1986 01 14 12	32140.80	0.00	260.23	0.00	-16.45	-16.45	132.50
1986 01 15 12	32140.80	0.00	227.27	0.00	-23.88	-23.88	55.84
1986 01 16 12	32298.25	0.00	261.13	0.00	-17.67	-17.67	118.41
1986 01 17 12	32486.40	0.00	218.74	0.00	-9.35	-9.35	244.43
1986 01 18 12	32486.40	1.39	217.16	0.00	0.53	0.53	540.26
1986 01 19 12	32643.85	3.18	156.98	0.00	0.96	0.96	529.98
1986 01 20 12	32832.00	24.19	163.88	0.00	4.47	4.47	813.27
1986 01 21 12	32832.00	2.12	156.53	0.00	1.05	1.05	585.37
1986 01 22 12	32989.45	0.00	223.41	0.00	-2.22	-2.22	422.40
1986 01 23 12	33177.60	0.06	281.72	0.00	-4.89	-4.89	313.46
1986 01 24 12	33177.60	0.20	277.41	0.00	-13.58	-13.58	116.77
1986 01 25 12	33472.74	3.92	215.01	0.00	-14.19	-14.19	143.31
1986 01 26 12	33523.20	46.37	103.94	0.00	-0.93	-0.93	541.74
1986 01 27 12	33556.31	38.12	154.75	0.00	5.40	5.40	850.05
1986 01 28 12	33868.80	4.90	75.33	0.00	-6.27	-6.27	388.01
1986 01 29 12	33868.80	0.00	264.43	0.00	-14.55	-14.55	114.95
1986 01 30 12	34163.94	0.01	256.41	0.00	-10.16	-10.16	176.82
1986 01 31 12	34214.40	0.04	170.32	0.00	-11.24	-11.24	163.49
1986 02 01 12	34309.70	0.00	322.13	0.00	-13.20	-13.20	112.18
1986 02 02 12	34560.00	8.72	104.30	0.00	-7.48	-7.48	297.26
1986 02 03 12	34565.08	0.00	319.42	0.00	-8.65	-8.65	228.09
1986 02 04 12	34905.60	0.00	328.65	0.00	-12.75	-12.75	135.43
1986 02 05 12	34905.60	10.51	160.83	0.00	-6.12	-6.12	351.32
1986 02 06 12	35250.56	0.00	340.08	0.00	-10.01	-10.01	236.27
1986 02 07 12	35251.20	0.00	339.04	0.00	-14.33	-14.33	122.73
1986 02 08 12	35587.59	0.00	304.88	0.00	-9.87	-9.87	142.43
1986 02 09 12	35596.80	0.00	280.08	0.00	-9.21	-9.21	167.47
1986 02 10 12	35891.94	0.00	278.74	0.00	-8.64	-8.64	208.74
1986 02 11 12	35942.40	0.00	280.69	0.00	-6.87	-6.87	255.03
1986 02 12 12	36170.73	0.00	315.15	0.00	-9.18	-9.18	197.54
1986 02 13 12	36288.00	0.00	179.27	0.00	-10.51	-10.51	182.25
1986 02 14 12	36516.34	0.00	222.12	0.00	-8.13	-8.13	225.91
1986 02 15 12	36633.60	0.14	229.87	0.00	-7.11	-7.11	258.19
1986 02 16 12	36861.94	0.28	277.22	0.00	-8.09	-8.09	205.92
1986 02 17 12	36979.20	1.03	309.42	0.00	-8.20	-8.20	213.57
1986 02 18 12	37274.34	2.53	201.41	0.00	-4.42	-4.42	397.53
1986 02 19 12	37324.80	0.58	110.16	0.00	-3.58	-3.58	366.95
1986 02 20 12	37661.19	2.31	340.53	0.00	-3.18	-3.18	315.12
1986 02 21 12	37670.40	7.30	165.83	0.00	-2.18	-2.18	468.26
1986 02 22 12	38015.36	5.23	394.03	0.00	-3.87	-3.87	389.33
1986 02 23 12	38016.00	0.01	269.95	0.00	-7.24	-7.24	245.65
1986 02 24 12	38361.60	0.43	341.39	0.00	-3.80	-3.80	334.74
1986 02 25 12	38361.60	0.29	151.23	0.00	-4.29	-4.29	337.16
1986 02 26 12	38707.20	0.04	195.41	0.00	-11.37	-11.37	183.85
1986 02 27 12	38707.20	0.00	374.68	0.00	-12.54	-12.54	165.75
1986 02 28 12	39052.80	0.00	244.84	0.00	-11.94	-11.94	181.45
1986 03 01 12	39052.80	0.00	341.54	0.00	-7.39	-7.39	270.72
1986 03 02 12	39398.40	0.00	266.54	0.00	-5.71	-5.71	313.81
1986 03 03 12	39431.50	0.00	305.07	0.00	-3.42	-3.42	343.74
1986 03 04 12	39744.00	0.00	246.42	0.00	-1.25	-1.25	412.05
1986 03 05 12	40039.14	0.01	171.09	0.00	-0.74	-0.74	465.14
1986 03 06 12	40089.60	0.52	343.32	0.00	-3.59	-3.59	323.59
1986 03 07 12	40435.20	11.27	121.58	0.00	-5.42	-5.42	349.89
1986 03 08 12	40435.20	0.04	481.32	0.00	-14.67	-14.67	130.60
1986 03 09 12	40780.80	2.71	243.91	0.00	-12.12	-12.12	190.25
1986 03 10 12	40780.80	6.67	180.46	0.00	-9.64	-9.64	254.16
1986 03 11 12	41126.40	7.58	191.08	0.00	-1.02	-1.02	529.78
1986 03 12 12	41126.40	0.07	450.85	0.00	-5.85	-5.85	286.08
1986 03 13 12	41472.00	10.05	220.11	0.00	-4.86	-4.86	341.95
1986 03 14 12	41808.39	10.82	166.00	0.00	-1.91	-1.91	494.27
1986 03 15 12	41817.60	20.12	197.31	0.00	-1.55	-1.55	505.26
1986 03 16 12	42163.20	0.56	163.07	0.00	-0.76	-0.76	531.06
1986 03 17 12	42163.20	0.03	475.67	0.00	0.08	0.08	497.54
1986 03 18 12	42508.80	2.02	298.73	0.00	-0.81	-0.81	435.64
1986 03 19 12	42508.80	14.95	138.44	0.00	0.50	0.50	561.05
1986 03 20 12	42854.40	0.53	441.45	0.00	-2.26	-2.26	426.96
1986 03 21 12	42854.40	0.00	525.14	0.00	-14.63	-14.63	117.85
1986 03 22 12	43200.00	0.00	500.03	0.00	-8.43	-8.43	225.88
1986 03 23 12	43545.60	0.00	495.58	0.00	-3.04	-3.04	336.71
1986 03 24 12	43545.60	0.03	359.46	0.00	-2.20	-2.20	398.97
1986 03 25 12	43891.20	0.02	279.56	0.00	-6.03	-6.03	282.71
1986 03 26 12	43891.20	3.86	446.17	0.00	4.54	4.54	574.30
1986 03 27 12	44236.80	6.49	186.60	0.00	5.76	5.76	721.83
1986 03 28 12	44236.80	3.08	441.27	0.00	1.90	1.90	550.76
1986 03 29 12	44582.40	0.12	418.96	0.00	5.87	5.87	620.35
1986 03 30 12	44591.61	0.13	486.94	0.00	10.42	10.42	735.82
1986 03 31 12	44928.00	0.77	522.81	0.00	8.12	8.12	643.92
1986 04 01 12	45273.60	0.00	486.53	0.00	8.20	8.20	571.50
1986 04 02 12	45273.60	0.00	394.35	0.00	9.59	9.59	663.28
1986 04 03 12	45619.20	1.45	512.19	0.00	3.67	3.67	427.54
1986 04 04 12	45619.20	0.00	413.86	0.00	5.80	5.80	377.92
1986 04 05 12	45964.80	0.00	517.70	0.00	0.98	0.98	312.78
1986 04 06 12	45964.80	0.14	332.34	0.00	0.44	0.44	326.41
1986 04 07 12	46310.40	16.20	167.03	0.00	0.60	0.60	569.24
1986 04 08 12	46319.61	2.88	181.27	0.00	0.94	0.94	591.92
1986 04 09 12	46656.00	1.23	288.93	0.00	2.93	2.93	648.42
1986 04 10 12	46968.50	0.00	232.62	0.00	2.90	2.90	579.64
1986 04 11 12	47001.60	6.36	285.31	0.00	3.10	3.10	580.10
1986 04 12 12	47347.20	1.20	138.81	0.00	1.54	1.54	525.75
1986 04 13 12	47347.20	0.08	198.96	0.00	3.04	3.04	560.22
1986 04 14 12	47692.80	0.00	362.41	0.00	5.66	5.66	580.26
1986 04 15 12	47692.80	0.00	519.49	0.00	7.66	7.66	588.27
1986 04 16 12	48038.40	0.00	544.42	0.00	7.60	7.60	634.55
1986 04 17 12	48038.40	0.00	547.53	0.00	7.36	7.36	582.78
1986 04 18 12	48384.00	0.00	476.01	0.00	6.44	6.44	626.86
1986 04 19 12	48384.64	0.00	562.91	0.00	5.15	5.15	463.83
1986 04 20 12	48729.60	0.02	524.07	0.00	7.15	7.15	489.54
1986 04 21 12	48738.81	5.29	154.02	0.00	6.25	6.25	724.67
1986 04 22 12	49075.20	7.29	395.44	0.00	7.56	7.56	837.28
1986 04 23 12	49125.66	0.07	149.17	0.00	4.18	4.18	563.23
1986 04 24 12	49420.80	0.16	247.62	0.00	5.52	5.52	635.82
1986 04 25 12	49538.06	3.68	429.33	0.00	10.65	10.65	1008.70
1986 04 26 12	49766.40	7.95	375.76	0.00	13.53	13.53	1251.19
1986 04 27 12	49883.66	2.03	468.00	0.00	13.82	13.82	1222.19
1986 04 28 12	50112.00	0.00	543.20	0.00	14.37	14.37	1192.63
1986 04 29 12	50229.27	0.00	345.51	0.00	14.01	14.01	1174.31
1986 04 30 12	50457.60	0.30	330.32	0.00	11.64	11.64	1146.95
1986 05 01 12	50508.06	0.02	458.72	0.00	12.43	12.43	1023.28
1986 05 02 12	50803.20	3.36	250.98	0.00	7.81	7.81	846.50
1986 05 03 12	50812.41	0.00	305.34	0.00	-0.73	-0.73	319.04
1986 05 04 12	51148.80	0.00	283.18	0.00	-0.83	-0.83	333.64
1986 05 05 12	51149.44	8.87	200.97	0.00	2.95	2.95	581.88
1986 05 06 12	51494.40	4.10	159.63	0.00	6.22	6.22	848.52
1986 05 07 12	51494.40	16.85	293.64	0.00	6.69	6.69	883.62
1986 05 08 12	51834.92	10.83	138.69	0.00	5.51	5.51	802.12
1986 05 09 12	51840.00	0.19	519.40	0.00	5.73	5.73	662.53
1986 05 10 12	52028.15	0.00	465.83	0.00	9.56	9.56	640.35
1986 05 11 12	52185.60	1.57	253.08	0.00	7.83	7.83	736.15
1986 05 12 12	52236.06	0.02	276.91	0.00	6.18	6.18	690.93
1986 05 13 12	52531.20	0.00	534.37	0.00	8.98	8.98	632.37
1986 05 14 12	52531.20	0.00	524.67	0.00	11.22	11.22	704.45
1986 05 15 12	52843.69	0.00	522.52	0.00	11.57	11.57	861.19
1986 05 16 12	52876.80	0.88	421.30	0.00	12.47	12.47	1115.45
1986 05 17 12	52927.26	4.09	238.92	0.00	14.44	14.44	1469.14
1986 05 18 12	53222.40	0.31	426.07	0.00	18.12	18.12	1699.99
1986 05 19 12	53222.40	8.34	342.46	0.00	20.23	20.23	1909.36
1986 05 20 12	53410.55	12.17	456.87	0.00	18.70	18.70	1822.79
1986 05 21 12	53568.00	10.73	284.65	0.00	15.89	15.89	1577.08
1986 05 22 12	53568.00	9.44	308.06	0.00	15.01	15.01	1538.89
1986 05 23 12	53756.15	10.43	229.78	0.00	11.91	11.91	1277.35
1986 05 24 12	53913.60	17.54	156.12	0.00	11.44	11.44	1261.49
1986 05 25 12	53913.60	3.95	401.25	0.00	13.36	13.36	1246.64
1986 05 26 12	54101.75	0.54	523.37	0.00	13.11	13.11	1052.80
1986 05 27 12	54259.20	0.13	487.88	0.00	14.64	14.64	1254.19
1986 05 28 12	54259.20	5.21	398.05	0.00	16.46	16.46	1313.54
1986 05 29 12	54309.66	0.00	381.88	0.00	15.21	15.21	1156.74
1986 05 30 12	54571.69	1.26	486.71	0.00	17.94	17.94	1378.88
1986 05 31 12	54604.80	1.80	349.37	0.00	13.36	13.36	1088.21
1986 06 01 12	54604.80	12.12	203.30	0.00	13.03	13.03	1342.08
1986 06 02 12	54655.26	5.54	256.42	0.00	10.20	10.20	1074.54
1986 06 03 12	54855.10	0.00	536.89	0.00	6.37	6.37	613.05
1986 06 04 12	54950.40	0.00	361.46	0.00	10.77	10.77	942.94
1986 06 05 12	54950.40	0.01	260.59	0.00	15.63	15.63	1403.28
1986 06 06 12	54951.04	0.01	337.49	0.00	14.25	14.25	1236.45
1986 06 07 12	55067.66	0.51	258.22	0.00	13.56	13.56	1289.09
1986 06 08 12	55200.70	10.56	253.89	0.00	16.08	16.08	1681.75
1986 06 09 12	55290.92	2.00	443.06	0.00	13.17	13.17	1137.14
1986 06 10 12	55296.00	0.00	508.08	0.00	14.08	14.08	1095.20
1986 06 11 12	55296.00	5.72	157.82	0.00	15.01	15.01	1435.47
1986 06 12 12	55296.00	0.62	288.08	0.00	10.95	10.95	1110.01
1986 06 13 12	55305.21	3.50	209.70	0.00	7.95	7.95	971.17
1986 06 14 12	55346.46	0.02	467.00	0.00	14.69	14.69	1338.45
1986 06 15 12	55413.27	1.76	470.16	0.00	16.92	16.92	1447.80
1986 06 16 12	55484.15	3.24	417.90	0.00	18.65	18.65	1670.72
1986 06 17 12	55546.30	12.97	395.70	0.00	13.29	13.29	1291.38
1986 06 18 12	55546.30	0.00	440.24	0.00	9.62	9.62	841.34
1986 06 19 12	55608.50	0.00	509.80	0.00	11.85	11.85	904.48
1986 06 20 12	55608.50	0.00	514.07	0.00	13.89	13.89	951.91
1986 06 21 12	55608.50	0.00	527.97	0.00	12.58	12.58	947.30
1986 06 22 12	55608.50	0.00	505.29	0.00	15.92	15.92	1241.52
1986 06 23 12	55608.50	5.06	219.64	0.00	15.88	15.88	1494.46
1986 06 24 12	55608.50	0.61	468.76	0.00	17.81	17.81	1568.98
1986 06 25 12	55546.30	5.06	311.27	0.00	11.03	11.03	985.64
1986 06 26 12	55484.15	0.00	293.63	0.00	9.72	9.72	894.26
1986 06 27 12	55413.27	14.66	147.29	0.00	11.95	11.95	1154.81
1986 06 28 12	55346.46	6.91	387.48	0.00	17.12	17.12	1658.91
1986 06 29 12	55305.21	5.17	361.10	0.00	18.63	18.63	1644.48
1986 06 30 12	55296.64	0.40	379.54	0.00	13.08	13.08	1082.62
1986 07 01 12	55296.00	0.00	495.93	0.00	15.09	15.09	1135.34
1986 07 02 12	55296.00	7.40	143.12	0.00	12.67	12.67	1169.41
1986 07 03 12	55296.00	2.08	199.11	0.00	11.86	11.86	1224.92
1986 07 04 12	55262.89	0.93	287.49	0.00	11.75	11.75	1103.86
1986 07 05 12	55138.55	1.46	186.55	0.00	14.67	14.67	1476.64
1986 07 06 12	54959.61	0.06	345.62	0.00	17.23	17.23	1695.66
1986 07 07 12	54950.40	5.24	321.10	0.00	18.66	18.66	1920.50
1986 07 08 12	54950.40	0.00	479.20	0.00	20.28	20.28	1695.09
1986 07 09 12	54945.32	0.00	336.38	0.00	18.22	18.22	1432.24
1986 07 10 12	54792.95	0.00	343.79	0.00	12.69	12.69	1056.82
1986 07 11 12	54614.01	0.00	362.93	0.00	12.51	12.51	1116.80
1986 07 12 12	54604.80	1.69	329.54	0.00	13.34	13.34	1274.37
1986 07 13 12	54604.80	2.48	141.34	0.00	12.06	12.06	1300.91
1986 07 14 12	54447.35	14.09	236.97	0.00	13.40	13.40	1411.80
1986 07 15 12	54259.84	3.40	316.76	0.00	14.61	14.61	1383.66
1986 07 16 12	54259.20	0.14	450.25	0.00	16.83	16.83	1379.38
1986 07 17 12	54226.09	0.02	406.17	0.00	19.83	19.83	1628.49
1986 07 18 12	53922.81	0.34	370.71	0.00	21.20	21.20	1945.43
1986 07 19 12	53913.60	0.01	341.10	0.00	20.70	20.70	2029.35
1986 07 20 12	53908.52	0.00	399.41	0.00	19.45	19.45	1942.38
1986 07 21 12	53618.46	0.03	406.52	0.00	19.65	19.65	1804.68
1986 07 22 12	53568.00	0.00	395.20	0.00	15.94	15.94	1291.71
1986 07 23 12	53562.92	0.00	390.95	0.00	17.72	17.72	1475.59
1986 07 24 12	53231.61	0.00	350.98	0.00	20.23	20.23	1731.99
1986 07 25 12	53222.40	0.00	442.85	0.00	22.25	22.25	2196.70
1986 07 26 12	53127.10	25.94	294.59	0.00	23.02	23.02	2329.77
1986 07 27 12	52876.80	22.87	132.32	0.00	18.84	18.84	1997.60
1986 07 28 12	52876.80	1.92	275.59	0.00	18.17	18.17	1899.74
1986 07 29 12	52581.66	4.17	338.03	0.00	18.54	18.54	1853.04
1986 07 30 12	52531.20	18.75	147.34	0.00	16.19	16.19	1686.26
1986 07 31 12	52498.09	17.46	135.28	0.00	12.64	12.64	1351.03
1986 08 01 12	52185.60	1.80	246.37	0.00	14.90	14.90	1550.99
1986 08 02 12	52185.60	17.19	407.77	0.00	17.70	17.70	1785.17
1986 08 03 12	51840.64	2.65	357.66	0.00	19.12	19.12	1908.76
1986 08 04 12	51840.00	1.50	311.71	0.00	18.91	18.91	1769.81
1986 08 05 12	51611.66	0.00	418.45	0.00	17.60	17.60	1494.79
1986 08 06 12	51494.40	0.13	364.36	0.00	19.85	19.85	1763.02
1986 08 07 12	51399.10	9.21	374.75	0.00	20.66	20.66	2020.66
1986 08 08 12	51148.80	15.82	350.83	0.00	19.35	19.35	1917.48
1986 08 09 12	51115.69	13.56	339.34	0.00	19.56	19.56	1866.96
1986 08 10 12	50803.20	3.82	478.37	0.00	18.93	18.93	1741.89
1986 08 11 12	50798.12	6.01	331.64	0.00	18.66	18.66	1849.72
1986 08 12 12	50457.60	0.00	400.45	0.00	14.92	14.92	1249.24
1986 08 13 12	50457.60	0.00	411.85	0.00	15.49	15.49	1277.66
1986 08 14 12	50112.00	0.00	488.42	0.00	16.94	16.94	1452.31
1986 08 15 12	50112.00	0.14	443.21	0.00	17.30	17.30	1592.77
1986 08 16 12	49766.40	2.25	294.59	0.00	18.70	18.70	1888.73
1986 08 17 12	49766.40	2.47	371.74	0.00	21.53	21.53	2134.62
1986 08 18 12	49420.80	4.99	285.52	0.00	19.43	19.43	1955.76
1986 08 19 12	49420.80	0.91	324.60	0.00	18.42	18.42	1818.68
1986 08 20 12	49075.20	0.84	426.49	0.00	17.91	17.91	1659.33
1986 08 21 12	49075.20	0.00	317.26	0.00	17.48	17.48	1700.28
1986 08 22 12	48729.60	6.35	363.70	0.00	16.76	16.76	1569.23
1986 08 23 12	48729.60	0.42	268.28	0.00	12.31	12.31	1097.43
1986 08 24 12	48384.00	18.72	282.87	0.00	12.83	12.83	1277.49
1986 08 25 12	48378.92	0.24	290.99	0.00	10.54	10.54	1044.23
1986 08 26 12	48038.40	1.35	458.67	0.00	13.04	13.04	1127.27
1986 08 27 12	47880.95	10.79	205.29	0.00	15.12	15.12	1474.32
1986 08 28 12	47692.80	0.88	297.58	0.00	10.78	10.78	986.01
1986 08 29 12	47397.66	0.00	306.90	0.00	7.53	7.53	726.49
1986 08 30 12	47347.20	0.00	424.40	0.00	11.25	11.25	950.94
1986 08 31 12	47001.60	0.00	469.57	0.00	15.16	15.16	1153.23
1986 09 01 12	47001.60	0.00	458.22	0.00	15.78	15.78	1173.86
1986 09 02 12	46656.00	0.25	274.94	0.00	17.31	17.31	1450.17
1986 09 03 12	46656.00	4.28	192.09	0.00	13.01	13.01	1320.00
1986 09 04 12	46310.40	2.26	339.80	0.00	12.69	12.69	1264.05
1986 09 05 12	46310.40	1.97	162.92	0.00	11.41	11.41	1250.17
1986 09 06 12	45964.80	12.39	327.84	0.00	15.39	15.39	1465.98
1986 09 07 12	45931.69	0.00	303.68	0.00	12.48	12.48	1102.19
1986 09 08 12	45619.20	0.00	252.06	0.00	9.69	9.69	948.50
1986 09 09 12	45273.60	0.61	384.88	0.00	12.03	12.03	1054.57
1986 09 10 12	45273.60	3.01	277.40	0.00	13.02	13.02	1149.40
1986 09 11 12	44928.00	13.50	218.49	0.00	15.63	15.63	1609.89
1986 09 12 12	44928.00	5.30	335.03	0.00	21.09	21.09	2113.98
1986 09 13 12	44582.40	1.47	439.44	0.00	13.73	13.73	1149.42
1986 09 14 12	44582.40	0.47	325.57	0.00	8.08	8.08	747.20
1986 09 15 12	44236.80	0.17	333.64	0.00	6.08	6.08	687.07
1986 09 16 12	44236.80	11.59	241.24	0.00	6.58	6.58	807.71
1986 09 17 12	43891.20	0.00	389.72	0.00	8.47	8.47	808.25
1986 09 18 12	43545.60	0.00	353.38	0.00	9.62	9.62	838.75
1986 09 19 12	43545.60	0.09	271.66	0.00	11.79	11.79	1079.81
1986 09 20 12	43200.00	0.63	146.73	0.00	11.65	11.65	1083.87
1986 09 21 12	43200.00	3.47	218.74	0.00	9.96	9.96	1039.95
1986 09 22 12	42854.40	0.09	368.05	0.00	8.70	8.70	856.45
1986 09 23 12	42854.40	21.90	149.97	0.00	9.88	9.88	1099.36
1986 09 24 12	42508.80	1.72	362.60	0.00	11.81	11.81	1209.80
1986 09 25 12	42168.28	4.43	399.24	0.00	12.22	12.22	1056.42
1986 09 26 12	42163.20	0.00	212.18	0.00	10.44	10.44	980.75
1986 09 27 12	41817.60	0.00	414.76	0.00	8.33	8.33	776.83
1986 09 28 12	41817.60	0.00	409.04	0.00	8.31	8.31	697.28
1986 09 29 12	41472.00	1.07	268.68	0.00	11.36	11.36	1133.45
1986 09 30 12	41472.00	9.23	282.60	0.00	18.17	18.17	1751.92
1986 10 01 12	41126.40	0.27	284.35	0.00	16.31	16.31	1460.87
1986 10 02 12	41126.40	2.26	124.09	0.00	9.26	9.26	919.31
1986 10 03 12	40780.80	0.62	351.38	0.00	10.57	10.57	1027.42
1986 10 04 12	40468.31	8.41	245.53	0.00	11.81	11.81	1224.21
1986 10 05 12	40435.20	4.80	379.46	0.00	7.91	7.91	835.42
1986 10 06 12	40089.60	2.80	95.07	0.00	4.74	4.74	676.92
1986 10 07 12	40089.60	0.21	326.74	0.00	1.96	1.96	489.10
1986 10 08 12	39744.00	0.09	330.01	0.00	5.80	5.80	635.00
1986 10 09 12	39744.00	0.13	209.65	0.00	10.14	10.14	938.60
1986 10 10 12	39398.40	0.00	314.38	0.00	1.89	1.89	445.48
1986 10 11 12	39398.40	0.00	359.82	0.00	1.83	1.83	440.37
1986 10 12 12	39052.80	0.32	335.24	0.00	5.09	5.09	669.11
1986 10 13 12	39002.34	0.34	141.48	0.00	9.05	9.05	986.15
1986 10 14 12	38707.20	2.81	148.53	0.00	12.45	12.45	1336.23
1986 10 15 12	38519.05	1.33	243.54	0.00	9.49	9.49	922.43
1986 10 16 12	38361.60	0.12	174.28	0.00	5.41	5.41	689.32
1986 10 17 12	38049.11	0.00	129.78	0.00	5.79	5.79	685.35
1986 10 18 12	38016.00	0.00	233.82	0.00	3.22	3.22	536.14
1986 10 19 12	37670.40	0.00	191.57	0.00	3.19	3.19	515.19
1986 10 20 12	37670.40	0.00	332.90	0.00	5.44	5.44	633.46
1986 10 21 12	37324.80	0.85	197.88	0.00	6.48	6.48	799.21
1986 10 22 12	37324.80	0.61	231.55	0.00	8.20	8.20	846.99
1986 10 23 12	36979.20	1.10	160.70	0.00	9.47	9.47	928.77
1986 10 24 12	36979.20	0.09	300.30	0.00	3.30	3.30	541.32
1986 10 25 12	36633.60	0.18	322.98	0.00	2.03	2.03	466.76
1986 10 26 12	36633.60	0.01	303.59	0.00	4.55	4.55	530.88
1986 10 27 12	36288.00	7.19	107.89	0.00	4.87	4.87	764.43
1986 10 28 12	36288.00	3.02	137.86	0.00	7.07	7.07	912.93
1986 10 29 12	35942.40	0.00	289.11	0.00	7.75	7.75	864.45
1986 10 30 12	35942.40	0.10	192.42	0.00	7.71	7.71	841.27
1986 10 31 12	35601.88	0.16	311.54	0.00	-0.92	-0.92	348.70
1986 11 01 12	35596.80	0.26	300.32	0.00	2.18	2.18	530.89
1986 11 02 12	35284.31	0.21	118.44	0.00	6.23	6.23	762.36
1986 11 03 12	35251.20	0.02	221.75	0.00	0.21	0.21	398.67
1986 11 04 12	35063.05	0.26	130.98	0.00	2.01	2.01	536.82
1986 11 05 12	34905.60	0.17	347.35	0.00	-4.09	-4.09	235.59
1986 11 06 12	34788.34	10.23	97.40	0.00	-2.45	-2.45	424.16
1986 11 07 12	34560.00	0.97	303.46	0.00	-0.06	-0.06	534.42
1986 11 08 12	34559.36	3.09	138.02	0.00	1.70	1.70	595.15
1986 11 09 12	34214.40	3.81	92.06	0.00	6.84	6.84	848.61
1986 11 10 12	34214.40	0.50	171.59	0.00	1.42	1.42	412.52
