  44.82
 133.00
 587675987
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1988 09 03 12	46310.40	0.81	382.36	0.00	19.21	19.21	1715.24
1988 09 04 12	46310.40	2.45	219.95	0.00	13.38	13.38	1398.04
1988 09 05 12	45964.80	22.19	375.78	0.00	17.68	17.68	1780.05
1988 09 06 12	45734.81	0.00	378.52	0.00	12.57	12.57	1046.02
1988 09 07 12	45619.20	0.00	369.46	0.00	11.72	11.72	981.17
1988 09 08 12	45273.60	0.00	448.77	0.00	13.40	13.40	1112.53
1988 09 09 12	45273.60	0.00	447.13	0.00	14.34	14.34	1318.81
1988 09 10 12	44928.00	3.21	415.50	0.00	18.15	18.15	1684.30
1988 09 11 12	44928.00	0.00	409.15	0.00	14.19	14.19	1121.53
1988 09 12 12	44582.40	0.00	385.46	0.00	12.25	12.25	1050.64
1988 09 13 12	44582.40	2.28	150.99	0.00	13.66	13.66	1386.22
1988 09 14 12	44236.80	0.00	348.50	0.00	12.40	12.40	1097.84
1988 09 15 12	44090.15	0.63	383.70	0.00	10.86	10.86	973.75
1988 09 16 12	43891.20	0.00	362.47	0.00	10.11	10.11	832.10
1988 09 17 12	43545.60	0.30	313.66	0.00	11.02	11.02	1008.59
1988 09 18 12	43545.60	9.46	122.79	0.00	13.29	13.29	1424.14
1988 09 19 12	43200.00	0.26	341.22	0.00	16.08	16.08	1521.27
1988 09 20 12	43200.00	0.34	234.69	0.00	16.64	16.64	1515.28
1988 09 21 12	42854.40	9.39	247.12	0.00	14.65	14.65	1510.69
1988 09 22 12	42854.40	0.00	358.83	0.00	14.56	14.56	1280.96
1988 09 23 12	42508.80	0.05	207.62	0.00	10.78	10.78	1011.25
1988 09 24 12	42361.27	0.00	415.71	0.00	13.52	13.52	1111.50
1988 09 25 12	42163.20	0.00	411.28	0.00	10.57	10.57	851.95
1988 09 26 12	41817.60	0.00	357.10	0.00	11.30	11.30	1005.08
1988 09 27 12	41817.60	0.00	358.85	0.00	9.42	9.42	839.09
1988 09 28 12	41472.00	2.59	329.40	0.00	12.40	12.40	1100.36
1988 09 29 12	41472.00	0.00	405.93	0.00	8.29	8.29	733.67
1988 09 30 12	41126.40	0.00	196.18	0.00	9.27	9.27	906.50
1988 10 01 12	41126.40	0.04	383.80	0.00	16.85	16.85	1528.45
1988 10 02 12	40780.80	0.05	385.40	0.00	17.87	17.87	1657.07
1988 10 03 12	40665.19	1.10	340.84	0.00	15.31	15.31	1362.07
1988 10 04 12	40435.20	2.89	156.94	0.00	10.03	10.03	891.36
1988 10 05 12	40089.60	6.18	96.95	0.00	6.41	6.41	835.63
1988 10 06 12	40089.60	1.19	243.90	0.00	5.39	5.39	724.58
1988 10 07 12	39744.00	0.45	267.78	0.00	5.91	5.91	602.78
1988 10 08 12	39744.00	4.84	261.16	0.00	5.03	5.03	630.12
1988 10 09 12	39398.40	12.94	65.43	0.00	3.76	3.76	705.30
1988 10 10 12	39398.40	0.13	198.63	0.00	7.06	7.06	835.50
1988 10 11 12	39052.80	8.02	218.68	0.00	10.64	10.64	1137.68
1988 10 12 12	39052.80	0.08	328.53	0.00	6.09	6.09	696.54
1988 10 13 12	38707.20	0.04	112.28	0.00	4.18	4.18	598.19
1988 10 14 12	38684.81	0.00	233.10	0.00	3.58	3.58	515.10
1988 10 15 12	38361.60	0.00	234.77	0.00	6.94	6.94	707.50
1988 10 16 12	38245.99	0.00	201.73	0.00	8.26	8.26	855.33
1988 10 17 12	38016.00	0.30	87.23	0.00	10.34	10.34	1135.19
1988 10 18 12	37817.05	1.82	150.35	0.00	11.12	11.12	1221.44
1988 10 19 12	37670.40	11.91	315.03	0.00	10.28	10.28	1009.24
1988 10 20 12	37406.74	0.01	221.53	0.00	5.38	5.38	631.71
1988 10 21 12	37324.80	0.23	345.22	0.00	3.44	3.44	481.09
1988 10 22 12	37061.14	33.68	93.86	0.00	4.83	4.83	772.50
1988 10 23 12	36979.20	15.44	152.32	0.00	7.91	7.91	974.14
1988 10 24 12	36715.54	4.59	144.08	0.00	7.59	7.59	941.85
1988 10 25 12	36633.60	10.68	286.81	0.00	11.13	11.13	1124.13
1988 10 26 12	36369.94	0.00	301.42	0.00	7.45	7.45	767.43
1988 10 27 12	36288.00	2.50	254.30	0.00	6.82	6.82	771.03
1988 10 28 12	36089.05	0.55	289.67	0.00	7.21	7.21	774.98
1988 10 29 12	35942.40	2.47	196.71	0.00	6.47	6.47	787.00
1988 10 30 12	35794.87	0.00	133.28	0.00	3.24	3.24	498.99
1988 10 31 12	35596.80	0.00	283.02	0.00	0.47	0.47	383.15
1988 11 01 12	35481.19	3.06	235.90	0.00	3.51	3.51	632.20
1988 11 02 12	35251.20	68.34	220.02	0.00	9.66	9.66	1130.19
1988 11 03 12	35228.81	0.64	103.40	0.00	5.26	5.26	746.56
1988 11 04 12	34905.60	0.29	329.47	0.00	4.08	4.08	593.31
1988 11 05 12	34905.60	0.20	301.16	0.00	9.52	9.52	1090.91
1988 11 06 12	34560.00	7.81	254.01	0.00	12.75	12.75	1317.89
1988 11 07 12	34560.00	0.04	320.03	0.00	10.81	10.81	1157.20
1988 11 08 12	34296.34	1.81	196.35	0.00	6.97	6.97	788.26
1988 11 09 12	34214.40	1.75	99.24	0.00	5.65	5.65	775.84
1988 11 10 12	34098.79	0.63	168.93	0.00	6.04	6.04	770.46
1988 11 11 12	33868.80	11.49	222.46	0.00	7.60	7.60	837.40
1988 11 12 12	33868.80	0.00	257.05	0.00	0.72	0.72	395.49
1988 11 13 12	33605.14	2.90	203.68	0.00	2.23	2.23	545.04
1988 11 14 12	33523.20	14.87	204.86	0.00	7.16	7.16	861.96
1988 11 15 12	33444.49	0.00	208.05	0.00	4.95	4.95	643.35
1988 11 16 12	33177.60	9.17	279.47	0.00	2.30	2.30	551.22
1988 11 17 12	33177.60	7.68	163.71	0.00	9.73	9.73	1156.72
1988 11 18 12	33030.07	0.53	140.88	0.00	4.56	4.56	599.11
1988 11 19 12	32832.00	6.52	281.64	0.00	0.07	0.07	386.90
1988 11 20 12	32832.00	7.53	122.29	0.00	-0.79	-0.79	454.54
1988 11 21 12	32684.47	22.50	106.87	0.00	2.54	2.54	659.22
1988 11 22 12	32486.40	0.00	290.65	0.00	0.26	0.26	441.34
1988 11 23 12	32486.40	0.00	286.55	0.00	-1.38	-1.38	403.10
1988 11 24 12	32370.79	0.00	281.11	0.00	-1.89	-1.89	312.22
1988 11 25 12	32150.68	0.00	212.13	0.00	-3.14	-3.14	235.50
1988 11 26 12	32140.80	0.26	230.29	0.00	-0.04	-0.04	311.05
1988 11 27 12	32118.40	0.00	97.62	0.00	2.15	2.15	569.33
1988 11 28 12	31941.85	27.87	61.18	0.00	7.03	7.03	1004.40
1988 11 29 12	31795.20	5.21	161.05	0.00	3.44	3.44	628.72
1988 11 30 12	31795.20	0.04	168.90	0.00	0.21	0.21	419.69
1988 12 01 12	31772.80	0.17	202.05	0.00	3.50	3.50	634.29
1988 12 02 12	31647.67	0.00	150.70	0.00	-0.10	-0.10	401.82
1988 12 03 12	31459.48	0.03	202.42	0.00	0.97	0.97	481.69
1988 12 04 12	31449.60	0.00	123.82	0.00	-1.34	-1.34	386.46
1988 12 05 12	31449.60	0.00	134.83	0.00	-6.80	-6.80	159.35
1988 12 06 12	31427.20	0.01	131.62	0.00	-5.78	-5.78	240.18
1988 12 07 12	31333.99	0.01	240.83	0.00	2.38	2.38	595.85
1988 12 08 12	31250.65	0.00	126.92	0.00	-0.24	-0.24	397.83
1988 12 09 12	31113.88	0.00	218.05	0.00	-5.20	-5.20	175.64
1988 12 10 12	31104.00	0.00	231.93	0.00	-6.68	-6.68	167.53
1988 12 11 12	31104.00	0.00	170.47	0.00	-12.24	-12.24	113.39
1988 12 12 12	31104.00	0.02	239.95	0.00	-14.67	-14.67	113.58
1988 12 13 12	31104.00	0.70	174.62	0.00	-9.63	-9.63	261.45
1988 12 14 12	31104.00	0.39	118.27	0.00	-1.16	-1.16	524.11
1988 12 15 12	31081.60	5.00	86.98	0.00	0.23	0.23	587.17
1988 12 16 12	31025.29	0.00	240.87	0.00	-9.36	-9.36	217.54
1988 12 17 12	30988.39	0.03	234.51	0.00	-14.56	-14.56	125.13
1988 12 18 12	30988.39	0.23	176.56	0.00	-11.66	-11.66	189.31
1988 12 19 12	30988.39	0.00	175.28	0.00	-9.00	-9.00	239.50
1988 12 20 12	30988.39	0.09	137.88	0.00	-0.80	-0.80	516.25
1988 12 21 12	30988.39	0.00	188.84	0.00	3.83	3.83	673.99
1988 12 22 12	30988.39	0.31	230.20	0.00	-3.58	-3.58	280.66
1988 12 23 12	31025.29	0.99	202.82	0.00	-8.26	-8.26	202.23
1988 12 24 12	31025.29	2.16	232.30	0.00	-0.06	-0.06	555.93
1988 12 25 12	31081.60	10.98	213.05	0.00	1.96	1.96	615.17
1988 12 26 12	31104.00	0.29	93.50	0.00	-2.95	-2.95	291.67
1988 12 27 12	31104.00	0.16	232.32	0.00	-7.51	-7.51	206.28
1988 12 28 12	31104.00	18.26	90.81	0.00	0.69	0.69	600.21
1988 12 29 12	31104.00	1.71	196.18	0.00	-4.00	-4.00	343.03
1988 12 30 12	31104.00	0.00	229.06	0.00	-10.80	-10.80	162.12
1988 12 31 12	31144.97	0.16	126.78	0.00	-4.65	-4.65	345.15
1989 01 01 12	31185.94	1.33	200.82	0.00	-10.46	-10.46	171.01
1989 01 02 12	31302.07	4.76	66.96	0.00	-5.66	-5.66	376.99
1989 01 03 12	31370.89	1.25	135.04	0.00	-2.95	-2.95	451.51
1989 01 04 12	31449.60	0.00	255.02	0.00	-14.55	-14.55	146.12
1989 01 05 12	31449.60	0.00	171.67	0.00	-16.90	-16.90	117.82
1989 01 06 12	31449.60	0.00	265.98	0.00	-14.96	-14.96	139.47
1989 01 07 12	31596.25	1.10	113.48	0.00	-10.87	-10.87	239.42
1989 01 08 12	31716.49	5.04	155.81	0.00	-1.66	-1.66	522.97
1989 01 09 12	31795.20	0.12	141.49	0.00	-2.21	-2.21	398.07
1989 01 10 12	31795.20	0.00	258.62	0.00	-7.07	-7.07	236.35
1989 01 11 12	31805.08	0.68	178.73	0.00	-3.97	-3.97	343.76
1989 01 12 12	32025.19	0.72	175.86	0.00	-7.52	-7.52	303.57
1989 01 13 12	32140.80	3.54	183.20	0.00	-1.35	-1.35	469.78
1989 01 14 12	32140.80	0.00	262.13	0.00	-7.67	-7.67	251.91
1989 01 15 12	32287.45	9.83	141.46	0.00	0.35	0.35	574.74
1989 01 16 12	32464.00	0.34	140.22	0.00	-0.26	-0.26	439.16
1989 01 17 12	32486.40	0.34	255.20	0.00	-2.48	-2.48	373.10
1989 01 18 12	32496.28	0.49	220.73	0.00	-0.23	-0.23	444.11
1989 01 19 12	32809.60	5.55	132.77	0.00	0.12	0.12	538.22
1989 01 20 12	32832.00	2.64	188.83	0.00	1.21	1.21	604.14
1989 01 21 12	32841.88	2.24	237.56	0.00	-6.12	-6.12	345.13
1989 01 22 12	33155.20	0.00	230.53	0.00	-11.27	-11.27	176.11
1989 01 23 12	33177.60	0.00	286.98	0.00	-2.40	-2.40	342.72
1989 01 24 12	33324.25	0.00	285.43	0.00	-1.17	-1.17	466.31
1989 01 25 12	33523.20	2.56	256.18	0.00	-7.04	-7.04	274.18
1989 01 26 12	33523.20	9.70	129.55	0.00	-7.77	-7.77	325.93
1989 01 27 12	33753.19	1.01	240.98	0.00	-2.92	-2.92	382.40
1989 01 28 12	33868.80	0.00	248.50	0.00	-5.45	-5.45	304.98
1989 01 29 12	33950.74	0.00	216.85	0.00	-0.39	-0.39	474.51
1989 01 30 12	34214.40	0.04	186.80	0.00	0.52	0.52	524.73
1989 01 31 12	34214.40	0.25	304.33	0.00	0.71	0.71	542.92
1989 02 01 12	34481.29	0.30	181.89	0.00	2.93	2.93	631.13
1989 02 02 12	34560.00	0.00	262.32	0.00	-4.06	-4.06	289.61
1989 02 03 12	34758.07	6.26	70.80	0.00	-6.95	-6.95	301.83
1989 02 04 12	34905.60	0.04	280.08	0.00	-10.87	-10.87	184.95
1989 02 05 12	34987.54	1.70	223.74	0.00	-13.92	-13.92	140.56
1989 02 06 12	35251.20	4.02	84.60	0.00	-8.72	-8.72	282.38
1989 02 07 12	35251.20	0.89	90.34	0.00	-5.98	-5.98	317.55
1989 02 08 12	35596.80	0.71	208.81	0.00	-4.61	-4.61	359.27
1989 02 09 12	35596.80	0.00	188.08	0.00	-7.33	-7.33	244.65
1989 02 10 12	35942.40	0.00	288.91	0.00	-12.14	-12.14	169.11
1989 02 11 12	35942.40	0.00	200.97	0.00	-7.11	-7.11	273.66
1989 02 12 12	36288.00	0.22	104.80	0.00	-4.54	-4.54	354.52
1989 02 13 12	36288.00	0.00	381.38	0.00	-4.80	-4.80	295.28
1989 02 14 12	36633.60	20.38	80.45	0.00	-0.11	-0.11	538.90
1989 02 15 12	36633.60	2.46	206.60	0.00	0.42	0.42	528.81
1989 02 16 12	36979.20	1.73	306.83	0.00	-1.60	-1.60	453.42
1989 02 17 12	36979.20	0.00	333.61	0.00	-14.51	-14.51	109.27
1989 02 18 12	37324.80	0.00	337.77	0.00	-14.49	-14.49	107.26
1989 02 19 12	37324.80	2.59	206.91	0.00	-10.80	-10.80	197.66
1989 02 20 12	37670.40	4.03	234.80	0.00	-5.08	-5.08	344.81
1989 02 21 12	37670.40	15.76	112.09	0.00	-0.04	-0.04	578.42
1989 02 22 12	38016.00	5.53	121.74	0.00	3.21	3.21	739.39
1989 02 23 12	38016.00	0.41	263.87	0.00	-1.10	-1.10	451.38
1989 02 24 12	38361.60	1.10	162.77	0.00	-9.02	-9.02	206.24
1989 02 25 12	38361.60	7.40	187.30	0.00	-9.29	-9.29	243.81
1989 02 26 12	38707.20	0.10	259.26	0.00	-8.31	-8.31	242.87
1989 02 27 12	38707.20	0.00	208.73	0.00	-4.97	-4.97	321.89
1989 02 28 12	39052.80	0.00	432.69	0.00	-4.32	-4.32	310.15
1989 03 01 12	39062.68	0.08	213.83	0.00	-2.61	-2.61	371.00
1989 03 02 12	39398.40	0.02	315.42	0.00	-3.79	-3.79	292.44
1989 03 03 12	39628.39	0.00	360.62	0.00	-8.02	-8.02	169.10
1989 03 04 12	39744.00	0.00	287.96	0.00	-10.33	-10.33	141.34
1989 03 05 12	40089.60	5.81	138.64	0.00	-3.57	-3.57	418.49
1989 03 06 12	40089.60	2.42	449.67	0.00	-6.17	-6.17	302.87
1989 03 07 12	40435.20	0.00	493.53	0.00	-16.38	-16.38	96.32
1989 03 08 12	40435.20	0.00	497.32	0.00	-12.32	-12.32	150.39
1989 03 09 12	40780.80	0.00	486.76	0.00	-6.32	-6.32	238.41
1989 03 10 12	40780.80	0.00	471.69	0.00	-4.12	-4.12	292.21
1989 03 11 12	41126.40	0.00	388.29	0.00	-2.23	-2.23	348.84
1989 03 12 12	41126.40	0.83	179.68	0.00	-0.46	-0.46	466.58
1989 03 13 12	41472.00	0.07	515.51	0.00	-5.70	-5.70	215.93
1989 03 14 12	41817.60	0.00	413.64	0.00	-1.10	-1.10	439.80
1989 03 15 12	41817.60	2.30	217.65	0.00	3.62	3.62	743.66
1989 03 16 12	42163.20	0.00	445.33	0.00	2.12	2.12	567.76
1989 03 17 12	42163.20	0.00	391.09	0.00	0.74	0.74	402.72
1989 03 18 12	42508.80	5.50	187.72	0.00	-0.21	-0.21	478.99
1989 03 19 12	42508.80	0.36	400.55	0.00	-4.69	-4.69	314.94
1989 03 20 12	42854.40	0.73	372.90	0.00	-3.95	-3.95	262.36
1989 03 21 12	42854.40	11.64	254.76	0.00	1.03	1.03	556.87
1989 03 22 12	43200.00	0.00	384.17	0.00	-2.92	-2.92	278.82
1989 03 23 12	43545.60	0.00	302.42	0.00	-2.53	-2.53	279.53
1989 03 24 12	43545.60	0.00	479.67	0.00	0.45	0.45	456.01
1989 03 25 12	43891.20	23.71	144.57	0.00	0.24	0.24	567.54
1989 03 26 12	43891.20	2.64	438.16	0.00	3.20	3.20	590.72
1989 03 27 12	44236.80	0.59	373.38	0.00	4.21	4.21	562.88
1989 03 28 12	44236.80	0.00	314.84	0.00	9.86	9.86	913.21
1989 03 29 12	44582.40	5.71	256.97	0.00	8.31	8.31	912.56
1989 03 30 12	44582.40	7.57	374.84	0.00	-0.38	-0.38	417.56
1989 03 31 12	44928.00	6.99	117.13	0.00	-0.69	-0.69	535.81
1989 04 01 12	45273.60	4.94	199.36	0.00	1.37	1.37	611.73
1989 04 02 12	45273.60	2.24	372.50	0.00	1.95	1.95	449.49
1989 04 03 12	45619.20	4.35	360.81	0.00	3.53	3.53	616.04
1989 04 04 12	45619.20	10.00	410.74	0.00	5.84	5.84	790.55
1989 04 05 12	45964.80	2.53	226.67	0.00	7.68	7.68	947.18
1989 04 06 12	45964.80	26.37	182.31	0.00	9.16	9.16	1101.18
1989 04 07 12	46310.40	4.09	402.65	0.00	8.16	8.16	871.01
1989 04 08 12	46310.40	12.64	274.85	0.00	2.63	2.63	563.18
1989 04 09 12	46656.00	0.18	465.19	0.00	2.37	2.37	478.52
1989 04 10 12	46771.61	1.12	531.56	0.00	3.95	3.95	517.15
1989 04 11 12	47001.60	3.06	429.03	0.00	3.31	3.31	466.08
1989 04 12 12	47337.32	0.00	362.07	0.00	2.99	2.99	388.19
1989 04 13 12	47347.20	0.00	503.37	0.00	3.69	3.69	476.99
1989 04 14 12	47692.80	0.00	301.80	0.00	3.06	3.06	528.43
1989 04 15 12	47692.80	0.13	436.20	0.00	4.25	4.25	607.05
1989 04 16 12	48038.40	12.81	130.63	0.00	3.86	3.86	711.86
1989 04 17 12	48038.40	1.92	368.40	0.00	5.86	5.86	693.98
1989 04 18 12	48384.00	1.12	151.86	0.00	5.76	5.76	758.00
1989 04 19 12	48384.00	0.74	147.57	0.00	5.17	5.17	764.21
1989 04 20 12	48729.60	0.00	502.92	0.00	4.86	4.86	477.16
1989 04 21 12	48729.60	0.00	445.63	0.00	5.34	5.34	463.60
1989 04 22 12	49075.20	5.60	189.84	0.00	2.42	2.42	579.99
1989 04 23 12	49075.20	3.34	207.29	0.00	-0.92	-0.92	439.05
1989 04 24 12	49420.80	0.00	344.97	0.00	2.05	2.05	466.01
1989 04 25 12	49420.80	0.00	260.56	0.00	2.65	2.65	446.83
1989 04 26 12	49766.40	0.00	533.02	0.00	4.76	4.76	476.39
1989 04 27 12	49766.40	0.00	384.90	0.00	6.61	6.61	586.02
1989 04 28 12	50112.00	0.00	306.26	0.00	5.59	5.59	573.66
1989 04 29 12	50112.00	0.00	490.39	0.00	7.36	7.36	628.75
1989 04 30 12	50457.60	1.18	238.01	0.00	7.39	7.39	823.06
1989 05 01 12	50457.60	0.60	415.29	0.00	9.92	9.92	1013.21
1989 05 02 12	50803.20	34.32	151.61	0.00	9.43	9.43	1100.76
1989 05 03 12	50803.20	4.25	408.25	0.00	10.24	10.24	1012.47
1989 05 04 12	51148.80	0.02	503.68	0.00	9.43	9.43	765.95
1989 05 05 12	51148.80	0.29	488.08	0.00	11.92	11.92	892.35
1989 05 06 12	51412.46	36.00	181.88	0.00	8.82	8.82	1016.85
1989 05 07 12	51494.40	4.63	397.92	0.00	11.25	11.25	1215.86
1989 05 08 12	51641.93	3.25	349.49	0.00	9.21	9.21	943.65
1989 05 09 12	51840.00	0.00	456.29	0.00	7.90	7.90	808.16
1989 05 10 12	51862.40	0.72	382.19	0.00	10.58	10.58	856.62
1989 05 11 12	52185.60	48.51	124.59	0.00	10.80	10.80	1187.59
1989 05 12 12	52185.60	28.93	265.52	0.00	12.80	12.80	1378.43
1989 05 13 12	52449.26	10.75	265.54	0.00	11.63	11.63	1272.18
1989 05 14 12	52531.20	14.18	318.48	0.00	11.81	11.81	1225.77
1989 05 15 12	52646.81	0.26	510.85	0.00	13.70	13.70	1175.22
1989 05 16 12	52876.80	0.00	521.59	0.00	14.09	14.09	1181.25
1989 05 17 12	52876.80	0.00	494.38	0.00	16.45	16.45	1229.96
1989 05 18 12	53075.75	0.00	518.49	0.00	18.18	18.18	1282.31
1989 05 19 12	53222.40	0.00	519.19	0.00	13.93	13.93	1205.06
1989 05 20 12	53244.80	0.00	482.47	0.00	13.66	13.66	1268.04
1989 05 21 12	53558.12	0.44	468.17	0.00	15.64	15.64	1415.50
1989 05 22 12	53568.00	1.08	425.42	0.00	15.13	15.13	1288.50
1989 05 23 12	53590.40	0.00	469.97	0.00	15.08	15.08	1252.42
1989 05 24 12	53903.73	4.57	150.21	0.00	13.30	13.30	1283.59
1989 05 25 12	53913.60	3.00	233.44	0.00	13.42	13.42	1400.01
1989 05 26 12	53936.00	10.03	340.41	0.00	15.20	15.20	1503.76
1989 05 27 12	54112.55	19.41	471.99	0.00	16.54	16.54	1500.20
1989 05 28 12	54259.20	0.06	411.13	0.00	12.89	12.89	1062.79
1989 05 29 12	54259.20	2.03	447.19	0.00	12.82	12.82	1021.26
1989 05 30 12	54374.81	2.30	259.07	0.00	13.96	13.96	1257.90
1989 05 31 12	54594.93	0.01	219.80	0.00	14.60	14.60	1476.46
1989 06 01 12	54604.80	2.92	156.37	0.00	14.49	14.49	1525.31
1989 06 02 12	54604.80	6.81	293.89	0.00	15.64	15.64	1603.48
1989 06 03 12	54683.51	4.41	459.28	0.00	17.92	17.92	1676.51
1989 06 04 12	54803.75	3.15	243.01	0.00	15.70	15.70	1630.09
1989 06 05 12	54950.40	0.62	493.04	0.00	16.49	16.49	1360.84
1989 06 06 12	54950.40	14.35	135.14	0.00	13.29	13.29	1346.29
1989 06 07 12	54950.40	1.87	480.05	0.00	16.03	16.03	1515.00
1989 06 08 12	55029.11	22.69	121.58	0.00	14.58	14.58	1535.21
1989 06 09 12	55097.93	1.74	245.92	0.00	14.68	14.68	1408.14
1989 06 10 12	55214.06	18.95	111.25	0.00	10.95	10.95	1200.82
1989 06 11 12	55296.00	1.98	279.20	0.00	12.08	12.08	1244.71
1989 06 12 12	55296.00	0.55	463.79	0.00	11.96	11.96	985.23
1989 06 13 12	55296.00	0.00	394.40	0.00	13.04	13.04	1035.17
1989 06 14 12	55296.00	0.00	472.85	0.00	15.03	15.03	1214.52
1989 06 15 12	55296.00	1.77	290.09	0.00	12.66	12.66	1200.99
1989 06 16 12	55318.40	16.42	124.41	0.00	11.45	11.45	1267.25
1989 06 17 12	55374.71	0.26	410.27	0.00	14.86	14.86	1549.78
1989 06 18 12	55374.71	6.00	426.50	0.00	17.48	17.48	1757.56
1989 06 19 12	55411.61	1.74	462.61	0.00	17.73	17.73	1559.28
1989 06 20 12	55411.61	0.00	501.30	0.00	19.40	19.40	1698.66
1989 06 21 12	55411.61	0.00	450.78	0.00	20.57	20.57	1862.05
1989 06 22 12	55411.61	0.00	494.01	0.00	22.94	22.94	1921.62
1989 06 23 12	55411.61	0.00	355.09	0.00	21.30	21.30	1750.41
1989 06 24 12	55411.61	0.00	421.40	0.00	17.84	17.84	1589.22
1989 06 25 12	55374.71	0.00	294.80	0.00	18.58	18.58	1764.70
1989 06 26 12	55318.40	0.01	506.32	0.00	20.78	20.78	1922.59
1989 06 27 12	55296.00	0.21	465.43	0.00	22.46	22.46	2155.99
1989 06 28 12	55296.00	1.37	298.31	0.00	22.57	22.57	2316.65
1989 06 29 12	55296.00	0.38	499.17	0.00	17.80	17.80	1494.87
1989 06 30 12	55296.00	0.78	480.54	0.00	15.09	15.09	1157.70
1989 07 01 12	55296.00	0.09	465.54	0.00	16.02	16.02	1145.32
1989 07 02 12	55286.12	2.09	358.49	0.00	16.48	16.48	1505.77
1989 07 03 12	55149.35	0.00	477.53	0.00	16.44	16.44	1433.13
1989 07 04 12	55066.01	0.00	383.73	0.00	15.01	15.01	1418.64
1989 07 05 12	54972.80	0.00	442.87	0.00	18.23	18.23	1816.07
1989 07 06 12	54950.40	2.13	429.38	0.00	19.47	19.47	2004.75
1989 07 07 12	54950.40	0.04	328.17	0.00	21.26	21.26	2185.26
1989 07 08 12	54940.52	0.01	269.02	0.00	19.70	19.70	1763.42
1989 07 09 12	54752.33	0.00	456.11	0.00	19.02	19.02	1578.83
1989 07 10 12	54627.19	11.28	187.62	0.00	16.04	16.04	1654.21
1989 07 11 12	54604.80	0.44	377.81	0.00	17.64	17.64	1634.64
1989 07 12 12	54604.80	0.00	483.77	0.00	17.49	17.49	1461.38
1989 07 13 12	54458.15	0.37	472.67	0.00	19.13	19.13	1534.46
1989 07 14 12	54281.60	5.62	291.29	0.00	19.41	19.41	1752.67
1989 07 15 12	54259.20	1.73	425.17	0.00	18.79	18.79	1562.61
1989 07 16 12	54249.32	0.00	463.13	0.00	17.93	17.93	1587.62
1989 07 17 12	54029.21	2.20	178.04	0.00	15.45	15.45	1607.91
1989 07 18 12	53913.60	0.27	454.70	0.00	17.00	17.00	1638.81
1989 07 19 12	53913.60	2.98	382.52	0.00	17.82	17.82	1800.50
1989 07 20 12	53715.53	0.00	345.45	0.00	19.15	19.15	1785.46
1989 07 21 12	53568.00	0.05	488.86	0.00	19.40	19.40	1518.95
1989 07 22 12	53568.00	0.00	454.37	0.00	19.10	19.10	1586.50
1989 07 23 12	53369.93	0.00	484.02	0.00	20.49	20.49	1602.28
1989 07 24 12	53222.40	0.00	480.44	0.00	20.49	20.49	1497.14
1989 07 25 12	53222.40	0.22	424.22	0.00	21.78	21.78	2051.45
1989 07 26 12	52955.51	0.38	396.07	0.00	24.54	24.54	2395.41
1989 07 27 12	52876.80	1.18	397.84	0.00	23.81	23.81	2432.36
1989 07 28 12	52794.86	22.24	259.49	0.00	21.33	21.33	2225.60
1989 07 29 12	52531.20	0.88	440.24	0.00	17.00	17.00	1390.66
1989 07 30 12	52531.20	0.07	351.63	0.00	16.65	16.65	1290.74
1989 07 31 12	52301.21	0.04	481.68	0.00	18.18	18.18	1361.44
1989 08 01 12	52185.60	0.00	512.08	0.00	17.12	17.12	1448.49
1989 08 02 12	52103.66	0.05	499.27	0.00	16.73	16.73	1566.13
1989 08 03 12	51840.00	3.68	327.40	0.00	16.62	16.62	1686.03
1989 08 04 12	51840.00	2.40	164.77	0.00	17.50	17.50	1918.34
1989 08 05 12	51494.40	16.99	297.92	0.00	20.00	20.00	2241.33
1989 08 06 12	51494.40	5.12	420.76	0.00	20.92	20.92	2290.06
1989 08 07 12	51227.51	6.21	299.74	0.00	20.69	20.69	2268.54
1989 08 08 12	51148.80	12.78	298.26	0.00	18.36	18.36	1865.88
1989 08 09 12	50918.81	0.00	505.38	0.00	15.51	15.51	1301.26
1989 08 10 12	50803.20	0.00	481.76	0.00	17.75	17.75	1495.33
1989 08 11 12	50605.13	1.63	342.10	0.00	18.15	18.15	1618.98
1989 08 12 12	50457.60	18.01	191.03	0.00	17.26	17.26	1820.21
1989 08 13 12	50310.95	14.86	287.15	0.00	18.63	18.63	1985.68
1989 08 14 12	50112.00	6.21	423.34	0.00	21.21	21.21	2215.33
1989 08 15 12	50030.06	1.90	441.79	0.00	21.69	21.69	2201.32
1989 08 16 12	49766.40	1.92	348.84	0.00	21.56	21.56	2286.07
1989 08 17 12	49684.46	1.16	489.88	0.00	19.68	19.68	1689.82
1989 08 18 12	49420.80	0.00	498.92	0.00	17.85	17.85	1377.64
1989 08 19 12	49338.86	0.00	494.00	0.00	16.97	16.97	1328.26
1989 08 20 12	49075.20	1.70	255.11	0.00	15.73	15.73	1582.65
1989 08 21 12	48993.26	3.26	349.64	0.00	19.99	19.99	2041.24
1989 08 22 12	48729.60	0.41	456.59	0.00	20.62	20.62	1896.43
1989 08 23 12	48582.95	3.26	248.97	0.00	17.79	17.79	1684.37
1989 08 24 12	48384.00	0.42	458.78	0.00	16.29	16.29	1343.15
