  44.98
 613.00
 913874993
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1985 09 27 12	41817.60	37.25	301.18	0.00	10.58	10.58	796.76
1985 09 28 12	41817.60	11.46	228.79	0.00	13.93	13.93	1070.28
1985 09 29 12	41472.00	0.44	306.82	0.00	11.53	11.53	931.56
1985 09 30 12	41472.00	0.00	389.96	0.00	12.26	12.26	838.52
1985 10 01 12	41126.40	0.00	388.30	0.00	13.17	13.17	855.97
1985 10 02 12	41126.40	0.74	278.70	0.00	13.79	13.79	889.09
1985 10 03 12	40780.80	1.17	270.73	0.00	8.85	8.85	700.62
1985 10 04 12	40468.31	3.52	264.17	0.00	7.82	7.82	715.18
1985 10 05 12	40435.20	29.25	102.07	0.00	9.58	9.58	909.34
1985 10 06 12	40089.60	7.62	278.04	0.00	8.80	8.80	782.71
1985 10 07 12	40089.60	0.04	333.29	0.00	7.27	7.27	648.44
1985 10 08 12	39744.00	0.19	262.62	0.00	5.84	5.84	584.92
1985 10 09 12	39744.00	0.11	294.98	0.00	7.65	7.65	686.38
1985 10 10 12	39398.40	0.15	190.55	0.00	12.18	12.18	973.46
1985 10 11 12	39398.40	0.05	321.00	0.00	9.20	9.20	710.15
1985 10 12 12	39052.80	1.80	218.33	0.00	4.39	4.39	542.76
1985 10 13 12	39002.34	7.85	221.34	0.00	3.78	3.78	558.97
1985 10 14 12	38707.20	2.76	136.45	0.00	4.50	4.50	669.34
1985 10 15 12	38519.05	19.58	143.33	0.00	7.58	7.58	835.66
1985 10 16 12	38361.60	5.13	174.63	0.00	8.80	8.80	825.11
1985 10 17 12	38049.11	0.01	317.87	0.00	4.62	4.62	545.22
1985 10 18 12	38016.00	0.20	228.76	0.00	3.27	3.27	506.57
1985 10 19 12	37670.40	0.10	266.01	0.00	5.81	5.81	593.64
1985 10 20 12	37670.40	0.01	279.65	0.00	7.44	7.44	649.40
1985 10 21 12	37324.80	0.00	310.60	0.00	2.31	2.31	444.48
1985 10 22 12	37324.80	0.00	316.51	0.00	2.40	2.40	430.09
1985 10 23 12	36979.20	0.00	323.15	0.00	5.24	5.24	479.54
1985 10 24 12	36979.20	2.33	236.71	0.00	7.26	7.26	537.47
1985 10 25 12	36633.60	0.68	252.93	0.00	7.27	7.27	574.24
1985 10 26 12	36633.60	0.02	268.35	0.00	8.18	8.18	687.85
1985 10 27 12	36288.00	0.00	233.73	0.00	6.24	6.24	668.51
1985 10 28 12	36288.00	0.00	283.95	0.00	7.39	7.39	628.85
1985 10 29 12	35942.40	0.00	199.48	0.00	1.56	1.56	462.80
1985 10 30 12	35942.40	0.00	228.13	0.00	-0.09	-0.09	414.00
1985 10 31 12	35601.88	0.00	278.78	0.00	-0.15	-0.15	368.43
1985 11 01 12	35596.80	0.00	288.54	0.00	1.27	1.27	375.88
1985 11 02 12	35284.31	0.05	248.26	0.00	3.66	3.66	468.21
1985 11 03 12	35251.20	0.04	215.37	0.00	5.24	5.24	562.99
1985 11 04 12	35063.05	2.54	169.91	0.00	1.43	1.43	470.12
1985 11 05 12	34905.60	31.09	88.93	0.00	1.65	1.65	561.13
1985 11 06 12	34788.34	30.43	110.02	0.00	4.76	4.76	714.55
1985 11 07 12	34560.00	5.99	114.89	0.00	7.27	7.27	812.33
1985 11 08 12	34559.36	0.82	144.61	0.00	6.26	6.26	696.92
1985 11 09 12	34214.40	3.53	166.26	0.00	3.02	3.02	533.86
1985 11 10 12	34214.40	4.41	102.61	0.00	1.98	1.98	536.75
1985 11 11 12	33901.91	0.93	124.36	0.00	0.77	0.77	486.85
1985 11 12 12	33868.80	7.38	194.86	0.00	-3.60	-3.60	327.10
1985 11 13 12	33818.34	2.57	189.77	0.00	-3.07	-3.07	349.37
1985 11 14 12	33523.20	9.89	205.15	0.00	1.28	1.28	450.02
1985 11 15 12	33523.20	2.56	217.99	0.00	-1.05	-1.05	366.94
1985 11 16 12	33272.90	7.00	215.16	0.00	-8.06	-8.06	202.20
1985 11 17 12	33177.60	2.95	223.03	0.00	-7.42	-7.42	232.17
1985 11 18 12	33168.39	0.29	176.20	0.00	0.64	0.64	478.00
1985 11 19 12	32837.08	0.00	241.82	0.00	1.09	1.09	482.84
1985 11 20 12	32832.00	0.00	245.02	0.00	3.59	3.59	565.08
1985 11 21 12	32781.54	0.16	233.75	0.00	6.93	6.93	605.48
1985 11 22 12	32491.48	4.54	184.02	0.00	0.56	0.56	410.21
1985 11 23 12	32486.40	1.20	116.94	0.00	-3.58	-3.58	349.36
1985 11 24 12	32477.19	0.23	181.20	0.00	-4.45	-4.45	311.93
1985 11 25 12	32173.90	0.06	246.85	0.00	-3.68	-3.68	291.06
1985 11 26 12	32140.80	0.00	227.35	0.00	-7.71	-7.71	217.11
1985 11 27 12	32140.16	0.06	191.04	0.00	-8.20	-8.20	229.84
1985 11 28 12	31952.65	0.42	147.51	0.00	-4.49	-4.49	313.84
1985 11 29 12	31795.20	0.11	181.66	0.00	-6.78	-6.78	266.19
1985 11 30 12	31795.20	0.89	167.69	0.00	-6.54	-6.54	273.06
1985 12 01 12	31785.99	10.56	184.96	0.00	-4.55	-4.55	306.47
1985 12 02 12	31607.05	4.81	189.53	0.00	-2.61	-2.61	336.31
1985 12 03 12	31454.68	0.55	261.71	0.00	-2.72	-2.72	274.64
1985 12 04 12	31449.60	0.00	208.68	0.00	-8.28	-8.28	202.42
1985 12 05 12	31449.60	0.00	214.81	0.00	-8.84	-8.84	210.76
1985 12 06 12	31440.39	0.00	239.43	0.00	-7.31	-7.31	219.42
1985 12 07 12	31261.45	0.00	230.51	0.00	-7.17	-7.17	219.53
1985 12 08 12	31137.10	0.07	210.09	0.00	-7.14	-7.14	226.68
1985 12 09 12	31104.00	0.02	239.18	0.00	-5.32	-5.32	255.80
1985 12 10 12	31104.00	0.00	218.96	0.00	-5.64	-5.64	261.08
1985 12 11 12	31104.00	4.58	158.10	0.00	-5.01	-5.01	297.06
1985 12 12 12	31103.35	2.87	149.28	0.00	-4.58	-4.58	297.58
1985 12 13 12	31094.79	14.69	209.54	0.00	-10.59	-10.59	152.65
1985 12 14 12	31053.54	4.55	206.80	0.00	-11.26	-11.26	133.48
1985 12 15 12	30986.74	0.21	261.22	0.00	-11.35	-11.35	121.90
1985 12 16 12	30915.85	0.15	215.14	0.00	-13.15	-13.15	119.63
1985 12 17 12	30853.70	0.04	237.30	0.00	-9.51	-9.51	169.87
1985 12 18 12	30791.50	0.76	206.73	0.00	-12.26	-12.26	121.66
1985 12 19 12	30791.50	0.21	252.06	0.00	-16.76	-16.76	66.54
1985 12 20 12	30791.50	0.00	257.45	0.00	-18.83	-18.83	63.96
1985 12 21 12	30791.50	0.00	253.76	0.00	-14.66	-14.66	93.15
1985 12 22 12	30791.50	1.55	210.87	0.00	-14.78	-14.78	88.88
1985 12 23 12	30791.50	0.73	229.33	0.00	-14.66	-14.66	106.22
1985 12 24 12	30853.70	1.93	185.24	0.00	-7.37	-7.37	230.25
1985 12 25 12	30853.70	3.42	157.61	0.00	-4.39	-4.39	290.16
1985 12 26 12	30915.85	0.77	266.12	0.00	-11.67	-11.67	116.78
1985 12 27 12	30986.74	0.66	199.13	0.00	-16.35	-16.35	83.99
1985 12 28 12	31053.54	0.17	251.26	0.00	-14.46	-14.46	103.87
1985 12 29 12	31094.79	0.00	257.65	0.00	-13.99	-13.99	93.76
1985 12 30 12	31104.00	0.00	262.47	0.00	-14.18	-14.18	93.02
1985 12 31 12	31104.00	0.00	251.22	0.00	-13.11	-13.11	124.58
1986 01 01 12	31104.00	0.00	249.32	0.00	-7.05	-7.05	200.17
1986 01 02 12	31109.08	0.95	212.08	0.00	-9.79	-9.79	156.49
1986 01 03 12	31199.30	24.88	210.64	0.00	-7.79	-7.79	185.90
1986 01 04 12	31332.34	7.59	179.57	0.00	-11.03	-11.03	155.72
1986 01 05 12	31448.96	13.73	217.61	0.00	-14.79	-14.79	110.04
1986 01 06 12	31449.60	3.81	207.48	0.00	-13.64	-13.64	118.63
1986 01 07 12	31449.60	0.07	281.31	0.00	-13.82	-13.82	104.14
1986 01 08 12	31544.90	0.00	223.75	0.00	-16.74	-16.74	91.45
1986 01 09 12	31744.74	0.00	266.13	0.00	-15.94	-15.94	113.55
1986 01 10 12	31795.20	0.00	256.00	0.00	-7.60	-7.60	211.43
1986 01 11 12	31795.20	0.00	280.27	0.00	-7.40	-7.40	191.92
1986 01 12 12	31828.31	0.00	268.01	0.00	-8.43	-8.43	192.85
1986 01 13 12	32090.34	0.02	264.18	0.00	-4.38	-4.38	243.40
1986 01 14 12	32140.80	0.01	303.97	0.00	-9.70	-9.70	108.45
1986 01 15 12	32140.80	0.00	268.26	0.00	-19.70	-19.70	54.09
1986 01 16 12	32298.25	0.00	271.09	0.00	-22.04	-22.04	53.89
1986 01 17 12	32486.40	0.01	290.87	0.00	-17.19	-17.19	71.46
1986 01 18 12	32486.40	0.00	312.40	0.00	-11.82	-11.82	116.07
1986 01 19 12	32643.85	13.47	250.91	0.00	-1.78	-1.78	279.77
1986 01 20 12	32832.00	12.48	227.62	0.00	-0.06	-0.06	382.08
1986 01 21 12	32832.00	2.40	197.03	0.00	0.99	0.99	460.30
1986 01 22 12	32989.45	0.06	245.48	0.00	-2.54	-2.54	328.40
1986 01 23 12	33177.60	0.01	319.60	0.00	-6.04	-6.04	192.87
1986 01 24 12	33177.60	1.61	279.46	0.00	-14.39	-14.39	96.64
1986 01 25 12	33472.74	21.80	264.36	0.00	-17.85	-17.85	73.44
1986 01 26 12	33523.20	58.82	292.86	0.00	-13.53	-13.53	140.09
1986 01 27 12	33556.31	25.91	261.66	0.00	1.74	1.74	430.65
1986 01 28 12	33868.80	4.15	293.04	0.00	-2.13	-2.13	239.42
1986 01 29 12	33868.80	0.27	286.17	0.00	-11.41	-11.41	137.19
1986 01 30 12	34163.94	0.00	316.61	0.00	-13.26	-13.26	126.45
1986 01 31 12	34214.40	0.01	327.65	0.00	-12.50	-12.50	121.58
1986 02 01 12	34309.70	5.19	292.51	0.00	-13.23	-13.23	109.14
1986 02 02 12	34560.00	2.90	285.05	0.00	-13.44	-13.44	129.18
1986 02 03 12	34565.08	0.40	302.58	0.00	-7.68	-7.68	199.65
1986 02 04 12	34905.60	5.12	312.30	0.00	-14.81	-14.81	84.63
1986 02 05 12	34905.60	4.30	314.73	0.00	-15.45	-15.45	82.86
1986 02 06 12	35250.56	0.78	382.56	0.00	-9.35	-9.35	128.98
1986 02 07 12	35251.20	0.00	372.50	0.00	-16.17	-16.17	78.78
1986 02 08 12	35587.59	0.00	391.74	0.00	-15.78	-15.78	80.69
1986 02 09 12	35596.80	0.00	388.31	0.00	-11.96	-11.96	119.05
1986 02 10 12	35891.94	0.00	367.13	0.00	-8.95	-8.95	162.87
1986 02 11 12	35942.40	0.00	382.32	0.00	-8.97	-8.97	157.74
1986 02 12 12	36170.73	0.00	378.16	0.00	-10.06	-10.06	148.09
1986 02 13 12	36288.00	0.00	316.55	0.00	-10.49	-10.49	160.86
1986 02 14 12	36516.34	0.01	319.32	0.00	-10.86	-10.86	158.66
1986 02 15 12	36633.60	0.09	341.16	0.00	-10.17	-10.17	151.45
1986 02 16 12	36861.94	0.02	382.35	0.00	-9.53	-9.53	151.17
1986 02 17 12	36979.20	3.03	340.63	0.00	-13.08	-13.08	104.78
1986 02 18 12	37274.34	1.48	339.07	0.00	-12.09	-12.09	139.78
1986 02 19 12	37324.80	0.18	190.58	0.00	-6.01	-6.01	270.30
1986 02 20 12	37661.19	0.00	420.04	0.00	-7.07	-7.07	203.54
1986 02 21 12	37670.40	10.15	354.05	0.00	-5.10	-5.10	203.45
1986 02 22 12	38015.36	2.67	394.53	0.00	-5.77	-5.77	203.47
1986 02 23 12	38016.00	0.00	452.02	0.00	-10.55	-10.55	125.35
1986 02 24 12	38361.60	0.22	349.86	0.00	-9.68	-9.68	156.38
1986 02 25 12	38361.60	0.29	328.77	0.00	-5.38	-5.38	228.97
1986 02 26 12	38707.20	0.06	420.84	0.00	-8.54	-8.54	169.75
1986 02 27 12	38707.20	0.00	328.96	0.00	-12.32	-12.32	141.49
1986 02 28 12	39052.80	0.00	447.19	0.00	-10.88	-10.88	143.78
1986 03 01 12	39052.80	0.00	444.96	0.00	-9.45	-9.45	156.85
1986 03 02 12	39398.40	0.00	454.43	0.00	-7.16	-7.16	184.17
1986 03 03 12	39431.50	0.00	449.62	0.00	-6.74	-6.74	192.02
1986 03 04 12	39744.00	0.00	469.33	0.00	-6.18	-6.18	202.40
1986 03 05 12	40039.14	0.01	444.29	0.00	-3.33	-3.33	247.10
1986 03 06 12	40089.60	6.89	373.92	0.00	-3.98	-3.98	240.64
1986 03 07 12	40435.20	4.12	301.32	0.00	-6.19	-6.19	217.39
1986 03 08 12	40435.20	0.61	455.89	0.00	-12.41	-12.41	121.67
1986 03 09 12	40780.80	1.29	339.82	0.00	-14.19	-14.19	114.58
1986 03 10 12	40780.80	11.54	373.89	0.00	-11.66	-11.66	146.94
1986 03 11 12	41126.40	3.40	341.42	0.00	-8.52	-8.52	204.51
1986 03 12 12	41126.40	0.12	494.88	0.00	-3.29	-3.29	251.81
1986 03 13 12	41472.00	11.66	410.46	0.00	-7.01	-7.01	177.10
1986 03 14 12	41808.39	13.95	390.85	0.00	-7.20	-7.20	236.46
1986 03 15 12	41817.60	9.56	171.71	0.00	-0.90	-0.90	462.68
1986 03 16 12	42163.20	1.90	219.92	0.00	0.23	0.23	494.13
1986 03 17 12	42163.20	0.04	346.56	0.00	0.23	0.23	451.45
1986 03 18 12	42508.80	0.14	447.58	0.00	1.02	1.02	430.16
1986 03 19 12	42508.80	10.62	369.16	0.00	1.50	1.50	424.14
1986 03 20 12	42854.40	2.79	533.15	0.00	-0.59	-0.59	286.73
1986 03 21 12	42854.40	0.00	542.56	0.00	-11.35	-11.35	122.21
1986 03 22 12	43200.00	0.00	538.44	0.00	-12.22	-12.22	120.43
1986 03 23 12	43545.60	0.00	555.91	0.00	-7.89	-7.89	176.29
1986 03 24 12	43545.60	0.00	536.66	0.00	-2.03	-2.03	266.85
1986 03 25 12	43891.20	0.92	493.05	0.00	-5.29	-5.29	217.85
1986 03 26 12	43891.20	0.66	450.59	0.00	-4.38	-4.38	297.48
1986 03 27 12	44236.80	7.91	444.50	0.00	5.78	5.78	484.72
1986 03 28 12	44236.80	2.05	426.35	0.00	2.52	2.52	471.35
1986 03 29 12	44582.40	0.00	509.50	0.00	3.77	3.77	540.07
1986 03 30 12	44591.61	0.23	487.39	0.00	8.72	8.72	669.94
1986 03 31 12	44928.00	0.06	553.83	0.00	10.99	10.99	680.05
1986 04 01 12	45273.60	0.00	556.84	0.00	5.13	5.13	495.40
1986 04 02 12	45273.60	0.00	572.75	0.00	8.08	8.08	555.49
1986 04 03 12	45619.20	0.00	515.57	0.00	5.88	5.88	530.19
1986 04 04 12	45619.20	0.00	562.46	0.00	3.27	3.27	430.70
1986 04 05 12	45964.80	0.00	572.57	0.00	3.27	3.27	395.67
1986 04 06 12	45964.80	8.02	452.78	0.00	0.96	0.96	357.04
1986 04 07 12	46310.40	7.66	378.66	0.00	0.68	0.68	417.77
1986 04 08 12	46319.61	5.34	229.76	0.00	0.67	0.67	490.26
1986 04 09 12	46656.00	1.23	245.81	0.00	0.51	0.51	508.07
1986 04 10 12	46968.50	2.20	360.39	0.00	2.45	2.45	521.39
1986 04 11 12	47001.60	3.89	368.40	0.00	2.45	2.45	495.81
1986 04 12 12	47347.20	1.39	350.16	0.00	1.45	1.45	475.26
1986 04 13 12	47347.20	0.14	459.37	0.00	2.20	2.20	489.15
1986 04 14 12	47692.80	0.00	548.94	0.00	3.50	3.50	474.61
1986 04 15 12	47692.80	0.00	604.50	0.00	4.15	4.15	432.56
1986 04 16 12	48038.40	0.00	605.02	0.00	5.85	5.85	458.28
1986 04 17 12	48038.40	0.00	609.79	0.00	6.66	6.66	480.20
1986 04 18 12	48384.00	0.00	605.41	0.00	7.68	7.68	494.94
1986 04 19 12	48384.64	0.00	615.25	0.00	5.52	5.52	425.79
1986 04 20 12	48729.60	1.23	481.09	0.00	5.43	5.43	471.29
1986 04 21 12	48738.81	8.53	469.15	0.00	8.92	8.92	626.84
1986 04 22 12	49075.20	2.33	339.70	0.00	6.67	6.67	635.98
1986 04 23 12	49125.66	0.05	572.89	0.00	4.48	4.48	511.71
1986 04 24 12	49420.80	1.80	408.08	0.00	4.84	4.84	595.83
1986 04 25 12	49538.06	4.71	419.25	0.00	9.63	9.63	811.85
1986 04 26 12	49766.40	2.78	357.76	0.00	11.93	11.93	955.17
1986 04 27 12	49883.66	0.45	481.37	0.00	13.61	13.61	911.65
1986 04 28 12	50112.00	0.00	594.62	0.00	11.40	11.40	696.66
1986 04 29 12	50229.27	0.00	603.68	0.00	13.30	13.30	729.68
1986 04 30 12	50457.60	0.00	601.06	0.00	14.37	14.37	745.93
1986 05 01 12	50508.06	2.31	461.02	0.00	11.03	11.03	685.33
1986 05 02 12	50803.20	0.70	496.89	0.00	11.40	11.40	637.83
1986 05 03 12	50812.41	0.02	540.64	0.00	2.80	2.80	391.26
1986 05 04 12	51148.80	1.82	405.66	0.00	-0.30	-0.30	359.35
1986 05 05 12	51149.44	3.86	424.35	0.00	1.57	1.57	428.86
1986 05 06 12	51494.40	5.25	307.08	0.00	3.28	3.28	560.19
1986 05 07 12	51494.40	20.73	161.08	0.00	4.40	4.40	675.78
1986 05 08 12	51834.92	7.54	205.39	0.00	4.37	4.37	626.25
1986 05 09 12	51840.00	0.63	556.67	0.00	3.22	3.22	458.46
1986 05 10 12	52028.15	0.39	504.52	0.00	5.45	5.45	468.95
1986 05 11 12	52185.60	0.18	561.46	0.00	9.39	9.39	553.39
1986 05 12 12	52236.06	0.03	559.36	0.00	9.44	9.44	586.86
1986 05 13 12	52531.20	0.00	602.66	0.00	7.55	7.55	522.09
1986 05 14 12	52531.20	0.00	630.04	0.00	9.30	9.30	525.60
1986 05 15 12	52843.69	0.13	548.58	0.00	10.53	10.53	581.04
1986 05 16 12	52876.80	3.22	479.36	0.00	11.47	11.47	674.72
1986 05 17 12	52927.26	1.29	447.56	0.00	12.34	12.34	818.05
1986 05 18 12	53222.40	0.12	482.54	0.00	14.31	14.31	1003.26
1986 05 19 12	53222.40	13.69	451.99	0.00	18.29	18.29	1136.30
1986 05 20 12	53410.55	9.35	458.77	0.00	18.12	18.12	1079.15
1986 05 21 12	53568.00	8.95	208.95	0.00	12.88	12.88	1107.56
1986 05 22 12	53568.00	8.69	254.94	0.00	14.39	14.39	1253.18
1986 05 23 12	53756.15	7.78	247.26	0.00	14.77	14.77	1226.77
1986 05 24 12	53913.60	16.48	246.04	0.00	12.07	12.07	1034.91
1986 05 25 12	53913.60	3.92	351.20	0.00	10.13	10.13	875.06
1986 05 26 12	54101.75	0.42	500.39	0.00	11.57	11.57	763.11
1986 05 27 12	54259.20	5.44	464.73	0.00	13.28	13.28	815.58
1986 05 28 12	54259.20	2.68	464.62	0.00	14.81	14.81	856.82
1986 05 29 12	54309.66	0.75	469.12	0.00	13.64	13.64	814.75
1986 05 30 12	54571.69	0.88	461.41	0.00	15.43	15.43	934.31
1986 05 31 12	54604.80	0.38	450.21	0.00	16.25	16.25	1023.79
1986 06 01 12	54604.80	13.37	417.46	0.00	13.59	13.59	924.05
1986 06 02 12	54655.26	3.94	435.91	0.00	11.62	11.62	779.78
1986 06 03 12	54855.10	0.11	554.89	0.00	6.04	6.04	572.44
1986 06 04 12	54950.40	0.00	565.05	0.00	8.53	8.53	708.10
1986 06 05 12	54950.40	0.00	571.32	0.00	14.57	14.57	903.79
1986 06 06 12	54951.04	0.00	568.33	0.00	13.35	13.35	843.79
1986 06 07 12	55067.66	4.32	447.06	0.00	12.96	12.96	855.30
1986 06 08 12	55200.70	7.67	420.61	0.00	14.27	14.27	959.37
1986 06 09 12	55290.92	1.72	548.87	0.00	15.40	15.40	991.27
1986 06 10 12	55296.00	0.91	394.49	0.00	14.10	14.10	1047.53
1986 06 11 12	55296.00	3.18	408.27	0.00	17.76	17.76	1186.41
1986 06 12 12	55296.00	0.79	493.38	0.00	14.89	14.89	973.45
1986 06 13 12	55305.21	2.83	298.26	0.00	10.62	10.62	860.44
1986 06 14 12	55346.46	0.74	338.86	0.00	8.38	8.38	827.43
1986 06 15 12	55413.27	0.28	479.86	0.00	14.54	14.54	992.88
1986 06 16 12	55484.15	10.50	420.30	0.00	17.45	17.45	1101.04
1986 06 17 12	55546.30	3.41	461.23	0.00	16.40	16.40	969.16
1986 06 18 12	55546.30	0.18	399.44	0.00	10.87	10.87	790.03
1986 06 19 12	55608.50	0.00	576.93	0.00	8.77	8.77	633.76
1986 06 20 12	55608.50	0.00	579.38	0.00	11.58	11.58	698.67
1986 06 21 12	55608.50	0.00	582.77	0.00	12.63	12.63	731.96
1986 06 22 12	55608.50	0.00	571.39	0.00	14.14	14.14	849.66
1986 06 23 12	55608.50	2.97	419.59	0.00	17.13	17.13	1064.35
1986 06 24 12	55608.50	6.46	364.08	0.00	16.79	16.79	1112.63
1986 06 25 12	55546.30	2.35	465.46	0.00	15.62	15.62	921.91
1986 06 26 12	55484.15	0.23	351.68	0.00	9.94	9.94	845.31
1986 06 27 12	55413.27	15.50	374.54	0.00	13.41	13.41	1014.46
1986 06 28 12	55346.46	4.95	197.43	0.00	13.33	13.33	1176.73
1986 06 29 12	55305.21	4.67	396.03	0.00	17.83	17.83	1207.34
1986 06 30 12	55296.64	1.17	531.92	0.00	16.42	16.42	996.85
1986 07 01 12	55296.00	0.01	503.15	0.00	13.14	13.14	901.21
1986 07 02 12	55296.00	4.04	402.26	0.00	16.00	16.00	1053.66
1986 07 03 12	55296.00	4.12	198.67	0.00	12.18	12.18	1010.14
1986 07 04 12	55262.89	0.86	423.59	0.00	12.25	12.25	937.41
1986 07 05 12	55138.55	0.16	351.91	0.00	13.67	13.67	1084.26
1986 07 06 12	54959.61	3.54	260.39	0.00	15.68	15.68	1302.95
1986 07 07 12	54950.40	1.41	366.06	0.00	17.62	17.62	1364.57
1986 07 08 12	54950.40	0.13	527.83	0.00	20.70	20.70	1387.95
1986 07 09 12	54945.32	0.00	477.67	0.00	20.83	20.83	1378.27
1986 07 10 12	54792.95	0.00	526.10	0.00	17.43	17.43	1102.43
1986 07 11 12	54614.01	0.00	388.08	0.00	13.96	13.96	1002.48
1986 07 12 12	54604.80	0.47	395.41	0.00	12.17	12.17	906.02
1986 07 13 12	54604.80	7.70	353.91	0.00	14.03	14.03	1052.87
1986 07 14 12	54447.35	8.99	218.79	0.00	13.89	13.89	1172.00
1986 07 15 12	54259.84	2.15	180.40	0.00	12.96	12.96	1123.58
1986 07 16 12	54259.20	0.08	508.74	0.00	13.12	13.12	960.51
1986 07 17 12	54226.09	0.01	505.67	0.00	16.65	16.65	1076.49
1986 07 18 12	53922.81	0.03	513.69	0.00	18.98	18.98	1231.73
1986 07 19 12	53913.60	0.01	515.08	0.00	20.05	20.05	1319.56
1986 07 20 12	53908.52	0.00	396.01	0.00	18.30	18.30	1391.92
1986 07 21 12	53618.46	0.00	352.98	0.00	18.49	18.49	1361.34
1986 07 22 12	53568.00	0.00	549.64	0.00	14.03	14.03	889.82
1986 07 23 12	53562.92	0.00	546.86	0.00	15.76	15.76	932.63
1986 07 24 12	53231.61	0.00	540.26	0.00	17.32	17.32	1051.87
1986 07 25 12	53222.40	0.42	491.46	0.00	18.94	18.94	1299.63
1986 07 26 12	53127.10	35.48	352.94	0.00	23.01	23.01	1740.70
1986 07 27 12	52876.80	16.62	350.35	0.00	23.15	23.15	1750.63
1986 07 28 12	52876.80	1.99	141.99	0.00	17.73	17.73	1597.34
1986 07 29 12	52581.66	13.61	262.45	0.00	18.74	18.74	1603.13
1986 07 30 12	52531.20	13.95	246.40	0.00	17.50	17.50	1443.90
1986 07 31 12	52498.09	10.00	140.01	0.00	13.47	13.47	1253.02
1986 08 01 12	52185.60	13.26	215.16	0.00	13.87	13.87	1285.79
1986 08 02 12	52185.60	3.41	300.76	0.00	16.71	16.71	1436.54
1986 08 03 12	51840.64	4.93	315.73	0.00	19.25	19.25	1541.94
1986 08 04 12	51840.00	1.27	438.66	0.00	17.94	17.94	1324.63
1986 08 05 12	51611.66	0.00	520.78	0.00	16.09	16.09	1101.64
1986 08 06 12	51494.40	0.28	384.86	0.00	17.13	17.13	1210.89
1986 08 07 12	51399.10	10.87	366.20	0.00	18.97	18.97	1394.31
1986 08 08 12	51148.80	11.26	270.93	0.00	18.33	18.33	1534.57
1986 08 09 12	51115.69	8.89	266.53	0.00	19.22	19.22	1612.28
1986 08 10 12	50803.20	4.12	355.65	0.00	18.88	18.88	1483.79
1986 08 11 12	50798.12	3.43	330.14	0.00	20.05	20.05	1485.95
1986 08 12 12	50457.60	0.74	510.34	0.00	16.33	16.33	1068.78
1986 08 13 12	50457.60	0.00	513.88	0.00	13.69	13.69	911.97
1986 08 14 12	50112.00	0.00	515.06	0.00	14.40	14.40	966.91
1986 08 15 12	50112.00	0.13	436.56	0.00	16.21	16.21	1113.17
1986 08 16 12	49766.40	1.25	334.49	0.00	16.75	16.75	1296.88
1986 08 17 12	49766.40	0.80	328.71	0.00	18.82	18.82	1498.14
1986 08 18 12	49420.80	3.03	340.69	0.00	20.64	20.64	1588.77
1986 08 19 12	49420.80	0.88	217.48	0.00	17.98	17.98	1491.04
1986 08 20 12	49075.20	0.42	340.83	0.00	15.34	15.34	1250.70
1986 08 21 12	49075.20	3.12	344.04	0.00	16.57	16.57	1258.15
1986 08 22 12	48729.60	1.41	385.77	0.00	17.60	17.60	1207.01
1986 08 23 12	48729.60	13.97	378.02	0.00	13.16	13.16	889.88
1986 08 24 12	48384.00	4.86	342.05	0.00	12.29	12.29	948.24
1986 08 25 12	48378.92	0.34	314.61	0.00	12.72	12.72	1033.01
1986 08 26 12	48038.40	1.35	337.67	0.00	11.43	11.43	950.80
1986 08 27 12	47880.95	8.93	354.16	0.00	14.86	14.86	1050.95
1986 08 28 12	47692.80	2.26	468.80	0.00	13.50	13.50	892.55
1986 08 29 12	47397.66	0.00	447.89	0.00	7.51	7.51	656.31
1986 08 30 12	47347.20	0.00	469.16	0.00	7.46	7.46	674.98
1986 08 31 12	47001.60	0.00	478.41	0.00	11.63	11.63	806.53
1986 09 01 12	47001.60	0.00	484.06	0.00	12.42	12.42	820.32
1986 09 02 12	46656.00	3.44	361.56	0.00	13.99	13.99	919.70
1986 09 03 12	46656.00	1.51	344.28	0.00	15.70	15.70	1061.29
1986 09 04 12	46310.40	0.16	168.32	0.00	12.75	12.75	1122.37
1986 09 05 12	46310.40	13.18	228.83	0.00	13.18	13.18	1171.13
1986 09 06 12	45964.80	3.73	116.23	0.00	12.46	12.46	1155.33
1986 09 07 12	45931.69	0.07	442.66	0.00	13.23	13.23	941.55
1986 09 08 12	45619.20	0.00	464.25	0.00	8.84	8.84	657.19
1986 09 09 12	45273.60	0.13	395.71	0.00	8.24	8.24	643.09
1986 09 10 12	45273.60	8.52	349.99	0.00	10.18	10.18	728.90
1986 09 11 12	44928.00	9.24	317.33	0.00	12.32	12.32	963.20
1986 09 12 12	44928.00	5.05	249.18	0.00	15.73	15.73	1246.01
1986 09 13 12	44582.40	0.97	324.22	0.00	15.04	15.04	1049.39
1986 09 14 12	44582.40	0.03	441.16	0.00	12.01	12.01	791.54
1986 09 15 12	44236.80	6.34	291.71	0.00	6.60	6.60	640.88
1986 09 16 12	44236.80	2.72	299.94	0.00	6.88	6.88	660.06
1986 09 17 12	43891.20	0.28	370.59	0.00	6.42	6.42	638.30
1986 09 18 12	43545.60	0.00	433.91	0.00	6.43	6.43	591.92
